================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 22:01
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 137 只股票
累计交易日: 16433 天
严苛信号数: 327 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  20260611      趋势确认    69   +6.93% +23.91% +23.91%   73.0  1.44
  → +1日 均值= +1.54% 胜率= 66.7% 最大= +8.21% 最小= -3.83%
  → +5日 均值=+11.01% 胜率= 66.7% 最大=+34.89% 最小= -6.09%
  → +10日 均值= +6.69% 胜率= 66.7% 最大=+23.91% 最小= -9.81%
  → +20日 均值=+31.91% 胜率=100.0% 最大=+53.60% 最小=+18.21%

============================================================
  688378.SH  |  评分区间 53~82  |  均值 70.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    53   +8.03%  +7.75% +32.67%   66.9  1.59
  20260604      趋势确认    82  +20.00% +14.07% +15.93%   68.7  2.14
  20260617      趋势确认    77  +13.89%  +6.92%  +6.92%   69.7  1.56
  → +1日 均值= +2.06% 胜率= 66.7% 最大= +5.20% 最小= -1.37%
  → +5日 均值= -0.83% 胜率= 66.7% 最大= +6.92% 最小=-13.73%
  → +10日 均值= +9.58% 胜率=100.0% 最大=+14.07% 最小= +6.92%
  → +20日 均值=+18.51% 胜率=100.0% 最大=+32.67% 最小= +6.92%

============================================================
  300806.SZ  |  评分区间 78~89  |  均值 83.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260414      趋势确认    83   +4.38% +39.96% +59.74%   75.6  1.48
  20260416      趋势确认    78   +4.70% +43.74% +54.41%   78.5  1.48
  20260417      趋势确认    89  +20.00% +27.21% +27.15%   91.2  2.09
  → +1日 均值=+10.89% 胜率=100.0% 最大=+22.92% 最小= +3.44%
  → +5日 均值=+21.21% 胜率=100.0% 最大=+32.18% 最小= +8.17%
  → +10日 均值=+36.97% 胜率=100.0% 最大=+43.74% 最小=+27.21%
  → +20日 均值=+47.10% 胜率=100.0% 最大=+59.74% 最小=+27.15%

============================================================
  600186.SH  |  评分区间 44~46  |  均值 45.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260415      趋势确认    44   +5.05% +42.18% +53.32%   68.0  1.69
  20260416      趋势确认    46   +5.85% +42.14% +37.53%   77.7  1.50
  → +1日 均值= +1.38% 胜率= 50.0% 最大= +4.64% 最小= -1.87%
  → +5日 均值=+19.65% 胜率=100.0% 最大=+25.33% 最小=+13.97%
  → +10日 均值=+42.16% 胜率=100.0% 最大=+42.18% 最小=+42.14%
  → +20日 均值=+45.42% 胜率=100.0% 最大=+53.32% 最小=+37.53%

============================================================
  300548.SZ  |  评分区间 51~63  |  均值 55.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260311      趋势确认    53   +6.85%  -8.54% +37.58%   63.2  1.89
  20260330      趋势确认    51   +5.71% +51.77% +58.62%   63.2  1.32
  20260407      趋势确认    55   +9.64% +46.98% +45.09%   78.3  1.35
  20260408      趋势确认    63  +13.96% +35.41% +35.83%   87.0  1.32
  → +1日 均值= +8.43% 胜率= 75.0% 最大=+22.03% 最小= -2.35%
  → +5日 均值=+16.43% 胜率= 75.0% 最大=+32.28% 最小=-11.75%
  → +10日 均值=+31.41% 胜率= 75.0% 最大=+51.77% 最小= -8.54%
  → +20日 均值=+44.28% 胜率=100.0% 最大=+58.62% 最小=+35.83%

============================================================
  002354.SZ  |  评分区间 44~61  |  均值 51.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    44   +4.50% -18.56% -21.31%   62.9  1.88
  20260609      趋势确认    50   +9.96%  -3.02%  +6.64%   74.0  2.74
  20260610      趋势确认    61  +10.05%  +0.91%  +0.91%   81.0  1.60
  → +1日 均值= -7.33% 胜率=  0.0% 最大= -3.62% 最小=-14.06%
  → +5日 均值=-13.32% 胜率=  0.0% 最大=-11.66% 最小=-15.10%
  → +10日 均值= -6.89% 胜率= 33.3% 最大= +0.91% 最小=-18.56%
  → +20日 均值= -4.59% 胜率= 66.7% 最大= +6.64% 最小=-21.31%

============================================================
  002192.SZ  |  评分区间 53~72  |  均值 62.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    53  +10.00%  -4.62%  +8.29%   91.1  1.52
  20260330      趋势确认    63   +5.10%  -8.46% +20.73%   92.6  1.91
  20260413      趋势确认    72   +7.04% +16.40% +18.21%   75.3  1.41
  → +1日 均值= -8.50% 胜率=  0.0% 最大= -2.91% 最小=-14.12%
  → +5日 均值= -7.76% 胜率= 33.3% 最大= +4.04% 最小=-14.48%
  → +10日 均值= +1.11% 胜率= 33.3% 最大=+16.40% 最小= -8.46%
  → +20日 均值=+15.74% 胜率=100.0% 最大=+20.73% 最小= +8.29%

============================================================
  688428.SH  |  评分区间 44~44  |  均值 44.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260401      趋势确认    44   +6.70%  +6.80%  -8.77%   88.5  1.37

============================================================
  300861.SZ  |  评分区间 66~66  |  均值 66.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    66   +4.44%  -1.24%  -1.24%   89.9  3.48

============================================================
  301099.SZ  |  评分区间 42~42  |  均值 42.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260421      趋势确认    42   +9.46% +17.57% +21.27%   84.2  2.26

============================================================
  688758.SH  |  评分区间 44~47  |  均值 45.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260611      趋势确认    47   +7.40%  +0.00%  +0.00%   65.5  2.71
  20260612      趋势确认    44   +4.42%  -2.34%  -2.34%   73.1  3.05
  → +1日 均值= +4.67% 胜率=100.0% 最大= +5.63% 最小= +3.71%
  → +5日 均值= -0.33% 胜率= 50.0% 最大= +0.42% 最小= -1.07%
  → +10日 均值= -1.17% 胜率=  0.0% 最大= +0.00% 最小= -2.34%
  → +20日 均值= -1.17% 胜率=  0.0% 最大= +0.00% 最小= -2.34%

============================================================
  603268.SH  |  评分区间 72~72  |  均值 72.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260421      趋势确认    72   +6.12% +14.56%  -1.40%   80.7  3.12

============================================================
  600522.SH  |  评分区间 77~81  |  均值 78.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认    77   +7.17%  -3.67% +18.78%   67.1  1.31
  20260421      趋势确认    77   +4.81% +34.79% +31.81%   76.5  2.35
  20260422      趋势确认    81   +7.34% +29.65% +19.06%   83.8  1.41
  → +1日 均值= +1.14% 胜率= 66.7% 最大= +4.70% 最小= -2.32%
  → +5日 均值= +3.05% 胜率= 66.7% 最大= +6.38% 最小= -2.59%
  → +10日 均值=+20.26% 胜率= 66.7% 最大=+34.79% 最小= -3.67%
  → +20日 均值=+23.22% 胜率=100.0% 最大=+31.81% 最小=+18.78%

============================================================
  300480.SZ  |  评分区间 69~70  |  均值 69.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    69   +5.88%  +7.31%  -8.63%   78.5  1.72
  20260624      趋势确认    70  +10.63%  +1.17%  +1.17%   65.2  1.74
  → +1日 均值= +0.71% 胜率=100.0% 最大= +1.17% 最小= +0.25%
  → +5日 均值= +2.09% 胜率=100.0% 最大= +3.01% 最小= +1.17%
  → +10日 均值= +4.24% 胜率=100.0% 最大= +7.31% 最小= +1.17%
  → +20日 均值= -3.73% 胜率= 50.0% 最大= +1.17% 最小= -8.63%

============================================================
  002685.SZ  |  评分区间 48~48  |  均值 48.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    48   +9.98%  +1.11% -19.93%   78.7  2.22

============================================================
  002281.SZ  |  评分区间 48~60  |  均值 55.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260312      趋势确认    48   +8.01%  -9.24% +22.16%   91.4  1.58
  20260403      趋势确认    58   +7.74% +32.38% +96.43%   63.3  1.78
  20260409      趋势确认    60  +10.00% +15.20% +77.20%   83.9  1.46
  → +1日 均值= -0.57% 胜率= 66.7% 最大= +6.80% 最小=-10.31%
  → +5日 均值= +4.97% 胜率= 66.7% 最大=+21.09% 最小=-10.76%
  → +10日 均值=+12.78% 胜率= 66.7% 最大=+32.38% 最小= -9.24%
  → +20日 均值=+65.26% 胜率=100.0% 最大=+96.43% 最小=+22.16%

============================================================
  688353.SH  |  评分区间 43~47  |  均值 45.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260414      趋势确认    43   +7.74%  -4.00% -23.02%   78.3  1.68
  20260429      趋势确认    47   +8.08% -11.27% -23.97%   57.8  1.67
  20260617      趋势确认    45   +6.75%  -5.52%  -5.52%   88.1  1.30
  → +1日 均值= +0.74% 胜率= 66.7% 最大= +4.90% 最小= -4.96%
  → +5日 均值= -4.68% 胜率=  0.0% 最大= -2.95% 最小= -5.57%
  → +10日 均值= -6.93% 胜率=  0.0% 最大= -4.00% 最小=-11.27%
  → +20日 均值=-17.50% 胜率=  0.0% 最大= -5.52% 最小=-23.97%

============================================================
  300489.SZ  |  评分区间 63~63  |  均值 63.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260410      趋势确认    63  +10.37% +45.71% +83.06%   95.3  2.79

============================================================
  603196.SH  |  评分区间 45~45  |  均值 45.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260424      趋势确认    45   +6.66% -16.62% -26.46%   77.5  1.66

============================================================
  301500.SZ  |  评分区间 80~89  |  均值 84.4  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260407      趋势确认    83   +8.21%  +8.98% +37.08%   69.2  2.38
  20260408      趋势确认    88  +14.47%  +4.24% +24.19%   84.3  2.93
  20260427      趋势确认    82  +19.98%  -7.84% -20.06%   92.2  2.79
  20260612      趋势确认    89  +15.24%  -6.23%  -6.23%   71.5  3.39
  20260622      趋势确认    80   +8.11%  -9.89%  -9.89%   77.9  1.35
  → +1日 均值= -0.47% 胜率= 60.0% 最大= +7.71% 最小= -6.22%
  → +5日 均值= -2.19% 胜率= 40.0% 最大= +3.50% 最小= -9.89%
  → +10日 均值= -2.15% 胜率= 40.0% 最大= +8.98% 最小= -9.89%
  → +20日 均值= +5.02% 胜率= 40.0% 最大=+37.08% 最小=-20.06%

============================================================
  002745.SZ  |  评分区间 48~48  |  均值 48.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260617      趋势确认    48   +7.53% +11.23% +11.23%   79.5  1.75

============================================================
  002132.SZ  |  评分区间 38~85  |  均值 70.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    38   +4.75% +12.68%  +0.83%   82.7  2.00
  20260604      趋势确认    85   +5.06%  -6.41%  -0.37%   68.5  4.05
  20260605      趋势确认    83   +4.46%  -5.97%  -1.63%   74.6  2.60
  20260624      趋势确认    77   +5.58%  +0.00%  +0.00%   64.9  2.24
  → +1日 均值= +3.38% 胜率= 75.0% 最大= +5.86% 最小= +0.00%
  → +5日 均值= +2.29% 胜率= 25.0% 最大=+18.09% 最小= -4.95%
  → +10日 均值= +0.07% 胜率= 25.0% 最大=+12.68% 最小= -6.41%
  → +20日 均值= -0.29% 胜率= 25.0% 最大= +0.83% 最小= -1.63%

============================================================
  603248.SH  |  评分区间 53~65  |  均值 59.2  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260317      趋势确认    53   +9.99% -14.43% -22.85%   97.0  1.35
  20260506      趋势确认    65  +10.00%  +0.62%  -9.86%   67.3  1.88
  20260507      趋势确认    61   +5.57%  +0.31% -12.85%   75.2  3.16
  20260520      趋势确认    58   +4.04% -17.90% -27.07%   73.1  1.34
  → +1日 均值= -4.25% 胜率= 50.0% 最大= +3.30% 最小=-15.34%
  → +5日 均值= -6.85% 胜率= 25.0% 最大= +7.12% 最小=-19.75%
  → +10日 均值= -7.85% 胜率= 50.0% 最大= +0.62% 最小=-17.90%
  → +20日 均值=-18.16% 胜率=  0.0% 最大= -9.86% 最小=-27.07%

============================================================
  688110.SH  |  评分区间 40~69  |  均值 51.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260306      趋势确认    40   +6.45% -15.73% -21.65%   67.4  1.45
  20260506      趋势确认    45   +6.42%  -9.12% -13.50%   88.8  1.63
  20260617      趋势确认    69   +9.14% +19.08% +19.08%   76.4  1.35
  → +1日 均值= +2.97% 胜率= 66.7% 最大= +7.91% 最小= -0.45%
  → +5日 均值= +7.02% 胜率= 66.7% 最大=+19.08% 最小= -2.58%
  → +10日 均值= -1.92% 胜率= 33.3% 最大=+19.08% 最小=-15.73%
  → +20日 均值= -5.36% 胜率= 33.3% 最大=+19.08% 最小=-21.65%

============================================================
  605196.SH  |  评分区间 62~62  |  均值 62.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    62   +5.40% -13.78% -15.39%   64.6  1.40

============================================================
  300249.SZ  |  评分区间 39~51  |  均值 45.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260318      趋势确认    51  +13.51% -16.34%  -3.41%   58.9  2.16
  20260416      趋势确认    39   +4.38%  +1.07%  +6.79%   67.1  1.30
  → +1日 均值= -0.31% 胜率= 50.0% 最大= +3.70% 最小= -4.33%
  → +5日 均值= -5.96% 胜率=  0.0% 最大= -0.95% 最小=-10.98%
  → +10日 均值= -7.63% 胜率= 50.0% 最大= +1.07% 最小=-16.34%
  → +20日 均值= +1.69% 胜率= 50.0% 最大= +6.79% 最小= -3.41%

============================================================
  920045.BJ  |  评分区间 44~56  |  均值 50.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认    56  +17.04%  -7.67%  +0.26%   60.6  1.78
  20260408      趋势确认    50  +10.22% +62.98% +61.74%   68.3  2.16
  20260410      趋势确认    44   +5.01% +43.03% +48.93%   77.4  1.73
  20260413      趋势确认    50  +11.31% +21.83% +22.70%   86.1  1.47
  → +1日 均值= +6.52% 胜率=100.0% 最大=+12.30% 最小= +0.25%
  → +5日 均值=+19.73% 胜率= 75.0% 最大=+37.65% 最小= -7.47%
  → +10日 均值=+30.04% 胜率= 75.0% 最大=+62.98% 最小= -7.67%
  → +20日 均值=+33.41% 胜率=100.0% 最大=+61.74% 最小= +0.26%

============================================================
  600961.SH  |  评分区间 65~88  |  均值 72.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    65   +5.18%  -6.32% -26.75%   64.8  1.60
  20260227      趋势确认    68   +7.63% -22.76% -30.21%   77.1  1.56
  20260302      趋势确认    70   +9.06% -22.68% -30.44%   84.9  2.12
  20260422      趋势确认    88   +9.17%  +6.12%  -1.15%   96.3 14.81
  → +1日 均值= -0.58% 胜率= 50.0% 最大= +5.74% 最小= -7.28%
  → +5日 均值= -7.38% 胜率=  0.0% 最大= -0.04% 最小=-11.34%
  → +10日 均值=-11.41% 胜率= 25.0% 最大= +6.12% 最小=-22.76%
  → +20日 均值=-22.14% 胜率=  0.0% 最大= -1.15% 最小=-30.44%

============================================================
  688205.SH  |  评分区间 61~61  |  均值 61.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    61  +13.28% -15.65%  -4.17%   63.2  2.05
  20260310      趋势确认    61  +13.89%  +5.82% +32.98%   57.7  1.45
  → +1日 均值= -2.36% 胜率= 50.0% 最大= +1.57% 最小= -6.30%
  → +5日 均值= -5.29% 胜率=  0.0% 最大= -4.86% 最小= -5.73%
  → +10日 均值= -4.92% 胜率= 50.0% 最大= +5.82% 最小=-15.65%
  → +20日 均值=+14.40% 胜率= 50.0% 最大=+32.98% 最小= -4.17%

============================================================
  603067.SH  |  评分区间 44~70  |  均值 55.4  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    44   +4.82% +25.09%  -9.54%   65.3  1.84
  20260407      趋势确认    70   +4.76%  +4.39%  +9.96%   66.6  2.68
  20260519      趋势确认    45  +10.01% -19.30% -16.46%   75.5  1.47
  20260622      趋势确认    62  +10.00%  +8.67%  +8.67%   72.8  2.14
  20260624      趋势确认    56   +8.02%  -3.43%  -3.43%   77.0  1.50
  → +1日 均值= +1.70% 胜率= 60.0% 最大= +7.20% 最小= -3.43%
  → +5日 均值= +0.98% 胜率= 40.0% 最大=+15.08% 最小=-13.37%
  → +10日 均值= +3.08% 胜率= 60.0% 最大=+25.09% 最小=-19.30%
  → +20日 均值= -2.16% 胜率= 40.0% 最大= +9.96% 最小=-16.46%

============================================================
  600869.SH  |  评分区间 68~68  |  均值 68.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260422      趋势确认    68   +9.99% +33.68% +20.84%   76.0  2.24

============================================================
  000681.SZ  |  评分区间 74~74  |  均值 74.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    74   +9.99% -24.30% -29.49%   72.4  2.13

============================================================
  600884.SH  |  评分区间 39~39  |  均值 39.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    39   +6.25% -17.84% -22.84%   82.7  1.39

============================================================
  603308.SH  |  评分区间 62~90  |  均值 76.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    90  +10.00% +22.42% +10.81%   65.7  1.42
  20260423      趋势确认    62  +10.01%  -2.03% -16.43%   84.7  1.89
  → +1日 均值= +1.59% 胜率= 50.0% 最大= +5.32% 最小= -2.15%
  → +5日 均值= +0.41% 胜率= 50.0% 最大= +1.77% 最小= -0.95%
  → +10日 均值=+10.20% 胜率= 50.0% 最大=+22.42% 最小= -2.03%
  → +20日 均值= -2.81% 胜率= 50.0% 最大=+10.81% 最小=-16.43%

============================================================
  300715.SZ  |  评分区间 67~67  |  均值 67.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260520      趋势确认    67  +15.42% +38.50%  -4.76%   78.1  1.58
  20260521      趋势确认    67   +6.55% +22.83%  -6.45%   82.3  1.36
  → +1日 均值= +4.65% 胜率=100.0% 最大= +5.15% 最小= +4.15%
  → +5日 均值= +7.28% 胜率=100.0% 最大=+11.62% 最小= +2.94%
  → +10日 均值=+30.66% 胜率=100.0% 最大=+38.50% 最小=+22.83%
  → +20日 均值= -5.61% 胜率=  0.0% 最大= -4.76% 最小= -6.45%

============================================================
  688362.SH  |  评分区间 67~71  |  均值 68.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    68   +4.91% -16.61% -20.04%   69.9  1.57
  20260401      趋势确认    71   +7.87% +23.72% +25.28%   62.3  1.54
  20260407      趋势确认    67   +4.68% +15.30% +23.59%   61.2  1.41
  → +1日 均值= +1.01% 胜率= 33.3% 最大= +6.07% 最小= -2.41%
  → +5日 均值= +5.09% 胜率= 66.7% 最大=+14.53% 最小=-10.00%
  → +10日 均值= +7.47% 胜率= 66.7% 最大=+23.72% 最小=-16.61%
  → +20日 均值= +9.61% 胜率= 66.7% 最大=+25.28% 最小=-20.04%

============================================================
  601233.SH  |  评分区间 43~50  |  均值 46.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    43   +4.99% -17.10% -15.23%   92.9  1.85
  20260615      趋势确认    50   +5.25%  +3.53%  +3.53%   72.2  2.10
  → +1日 均值= -7.16% 胜率=  0.0% 最大= -6.93% 最小= -7.39%
  → +5日 均值= -3.22% 胜率= 50.0% 最大= +4.35% 最小=-10.79%
  → +10日 均值= -6.79% 胜率= 50.0% 最大= +3.53% 最小=-17.10%
  → +20日 均值= -5.85% 胜率= 50.0% 最大= +3.53% 最小=-15.23%

============================================================
  300672.SZ  |  评分区间 57~84  |  均值 65.9  |  严苛信号 7次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    60   +9.39%  -5.02% +35.28%   62.1  1.61
  20260226      趋势确认    57   +6.35%  +5.78% +11.84%   74.3  1.87
  20260312      趋势确认    70  +13.94%  +9.68%  +6.77%   72.5  2.41
  20260316      趋势确认    67  +11.19% -11.89%  -5.94%   83.9  1.93
  20260318      趋势确认    84  +11.98% -18.09% -12.96%   87.9  1.38
  20260427      趋势确认    61   +9.13% +37.19% +91.54%   66.6  1.90
  20260430      趋势确认    62  +11.03% +43.13% +64.26%   61.1  1.40
  → +1日 均值= +4.43% 胜率= 71.4% 最大=+15.34% 最小= -6.49%
  → +5日 均值= +8.42% 胜率= 42.9% 最大=+31.15% 最小=-13.63%
  → +10日 均值= +8.68% 胜率= 57.1% 最大=+43.13% 最小=-18.09%
  → +20日 均值=+27.26% 胜率= 71.4% 最大=+91.54% 最小=-12.96%

============================================================
  301216.SZ  |  评分区间 54~67  |  均值 60.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认    59  +13.72%  -0.85% +11.44%   80.9  3.30
  20260312      趋势确认    54   +5.76%  -6.14% +11.56%   80.7  1.33
  20260403      趋势确认    67   +5.16%  +5.97% +10.52%   76.5  1.53
  → +1日 均值= +2.44% 胜率=100.0% 最大= +3.46% 最小= +0.96%
  → +5日 均值= +2.49% 胜率= 66.7% 最大= +5.64% 最小= -1.69%
  → +10日 均值= -0.34% 胜率= 33.3% 最大= +5.97% 最小= -6.14%
  → +20日 均值=+11.17% 胜率=100.0% 最大=+11.56% 最小=+10.52%

============================================================
  000036.SZ  |  评分区间 41~41  |  均值 41.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260511      趋势确认    41   +4.28% -15.25% -19.65%   87.4  2.48

============================================================
  002810.SZ  |  评分区间 45~70  |  均值 59.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260320      趋势确认    45   +5.21% +12.69% +33.27%   73.2  2.17
  20260330      趋势确认    55   +9.99%  +1.65% +19.98%   90.6  1.79
  20260413      趋势确认    70   +5.66% +12.04%  +0.57%   75.6  1.51
  20260615      趋势确认    69   +9.07%  -5.94%  -5.94%   75.1  2.09
  → +1日 均值= -0.12% 胜率= 50.0% 最大= +4.57% 最小= -4.69%
  → +5日 均值= +7.21% 胜率=100.0% 最大=+14.39% 最小= +2.56%
  → +10日 均值= +5.11% 胜率= 75.0% 最大=+12.69% 最小= -5.94%
  → +20日 均值=+11.97% 胜率= 75.0% 最大=+33.27% 最小= -5.94%

============================================================
  300483.SZ  |  评分区间 59~70  |  均值 64.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260303      趋势确认    70  +19.99% -14.93% -18.81%   89.9  2.77
  20260518      趋势确认    59   +8.89% -12.29% -13.78%   68.4  1.64
  → +1日 均值= -6.34% 胜率= 50.0% 最大= +0.75% 最小=-13.44%
  → +5日 均值=-14.67% 胜率=  0.0% 最大=-12.46% 最小=-16.87%
  → +10日 均值=-13.61% 胜率=  0.0% 最大=-12.29% 最小=-14.93%
  → +20日 均值=-16.29% 胜率=  0.0% 最大=-13.78% 最小=-18.81%

============================================================
  002023.SZ  |  评分区间 47~49  |  均值 48.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260615      趋势确认    49   +6.84%  +6.14%  +6.14%   63.1  1.53
  20260622      趋势确认    47   +5.40%  -0.53%  -0.53%   78.3  1.65
  20260624      趋势确认    49   +7.52%  -4.79%  -4.79%   77.0  1.68
  → +1日 均值= +0.18% 胜率= 66.7% 最大= +5.08% 最小= -4.79%
  → +5日 均值= +2.27% 胜率= 33.3% 最大=+12.13% 最小= -4.79%
  → +10日 均值= +0.27% 胜率= 33.3% 最大= +6.14% 最小= -4.79%
  → +20日 均值= +0.27% 胜率= 33.3% 最大= +6.14% 最小= -4.79%

============================================================
  300624.SZ  |  评分区间 74~79  |  均值 76.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    79  +11.86% -23.09% -23.96%   63.4  2.11
  20260210      趋势确认    74   +5.60% -24.99% -28.42%   71.5  2.88
  → +1日 均值= -2.92% 胜率=  0.0% 最大= -2.68% 最小= -3.16%
  → +5日 均值=-15.49% 胜率=  0.0% 最大=-13.24% 最小=-17.74%
  → +10日 均值=-24.04% 胜率=  0.0% 最大=-23.09% 最小=-24.99%
  → +20日 均值=-26.19% 胜率=  0.0% 最大=-23.96% 最小=-28.42%

============================================================
  688365.SH  |  评分区间 55~55  |  均值 55.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    55  +17.96% -15.69% -29.16%   63.6  2.98

============================================================
