================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 23:11
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 289 只股票
累计交易日: 34676 天
严苛信号数: 532 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  20260327      趋势确认     8   +7.06%  -1.82%  -6.47%   73.6  1.44

============================================================
  002326.SZ  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260206      趋势确认    12  +10.02% -10.16% -15.72%   64.5  1.94

============================================================
  301308.SZ  |  评分区间 6~10  |  均值 8.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260309      趋势确认     9   +7.88%  -4.01%  -3.88%   69.5  1.43
  20260318      趋势确认    10   +8.26% -16.83%  +6.47%   71.0  1.43
  20260410      趋势确认     6   +4.85% +15.67% +76.09%   70.6  1.52
  20260414      趋势确认     9   +7.62%  +7.05% +53.03%   83.4  1.50
  → +1日 均值= -0.13% 胜率= 25.0% 最大=+12.16% 最小= -5.14%
  → +5日 均值= +0.42% 胜率= 25.0% 最大=+10.30% 最小= -6.03%
  → +10日 均值= +0.47% 胜率= 50.0% 最大=+15.67% 最小=-16.83%
  → +20日 均值=+32.93% 胜率= 75.0% 最大=+76.09% 最小= -3.88%

============================================================
  688012.SH  |  评分区间 11~11  |  均值 11.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    11   +8.85% +22.63% -15.68%   79.7  2.01

============================================================
  688630.SH  |  评分区间 7~10  |  均值 8.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认     7   +5.82%  -1.52%  -4.58%   75.6  1.54
  20260226      趋势确认    10   +8.12%  -8.98%  -5.94%   84.6  1.52
  20260330      趋势确认     9   +7.71% +19.90% +35.18%   70.9  1.57
  → +1日 均值= +2.42% 胜率= 66.7% 最大= +5.36% 最小= -0.51%
  → +5日 均值= +5.75% 胜率= 33.3% 最大=+22.45% 最小= -4.32%
  → +10日 均值= +3.13% 胜率= 33.3% 最大=+19.90% 最小= -8.98%
  → +20日 均值= +8.22% 胜率= 33.3% 最大=+35.18% 最小= -5.94%

============================================================
  688183.SH  |  评分区间 9~22  |  均值 14.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    13  +11.26%  +8.66%  -8.48%   84.2  1.88
  20260526      趋势确认    22  +20.00% -11.68%  +4.86%   81.2  2.43
  20260615      趋势确认     9   +7.69%  -0.83%  -0.83%   64.5  1.34
  → +1日 均值= +3.20% 胜率= 66.7% 最大= +6.07% 最小= -2.08%
  → +5日 均值= +2.01% 胜率= 66.7% 最大= +5.90% 最小= -2.59%
  → +10日 均值= -1.28% 胜率= 33.3% 最大= +8.66% 最小=-11.68%
  → +20日 均值= -1.48% 胜率= 33.3% 最大= +4.86% 最小= -8.48%

============================================================
  300975.SZ  |  评分区间 7~12  |  均值 9.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认     7   +5.05% +18.30% +26.07%   71.9  1.94
  20260316      趋势确认     7   +5.79%  -2.89% +13.24%   74.9  1.45
  20260317      趋势确认    10   +8.12%  -4.58%  +9.75%   84.4  1.98
  20260408      趋势确认    12  +10.90%  +5.55% +15.06%   71.9  1.41
  → +1日 均值= +3.67% 胜率= 75.0% 最大= +7.12% 最小= -1.12%
  → +5日 均值= +5.59% 胜率=100.0% 最大=+14.14% 最小= +0.40%
  → +10日 均值= +4.09% 胜率= 50.0% 最大=+18.30% 最小= -4.58%
  → +20日 均值=+16.03% 胜率=100.0% 最大=+26.07% 最小= +9.75%

============================================================
  688787.SH  |  评分区间 16~16  |  均值 16.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260609      趋势确认    16  +13.34%  -9.39% -15.79%   74.6  2.45

============================================================
  300398.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260604      趋势确认     9   +7.10% +19.25% +49.52%   65.7  1.41

============================================================
  002812.SZ  |  评分区间 6~12  |  均值 8.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260421      趋势确认     7   +5.11%  +8.94%  -7.57%   81.6  1.41
  20260424      趋势确认    12  +10.01%  -5.56% -10.51%   67.2  1.57
  20260427      趋势确认     6   +4.76%  -5.45% -12.85%   74.0  1.70
  → +1日 均值= -1.42% 胜率= 33.3% 最大= +4.46% 最小= -6.55%
  → +5日 均值= +6.45% 胜率=100.0% 最大=+12.51% 最小= +0.51%
  → +10日 均值= -0.69% 胜率= 33.3% 最大= +8.94% 最小= -5.56%
  → +20日 均值=-10.31% 胜率=  0.0% 最大= -7.57% 最小=-12.85%

============================================================
  300184.SZ  |  评分区间 7~10  |  均值 8.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认    10   +9.06%  -0.94% +14.71%   83.7  1.40
  20260625      趋势确认     7   +5.21%  -2.76%  -2.76%   72.6  1.61
  → +1日 均值= -0.70% 胜率= 50.0% 最大= +1.35% 最小= -2.76%
  → +5日 均值= -3.60% 胜率=  0.0% 最大= -2.76% 最小= -4.45%
  → +10日 均值= -1.85% 胜率=  0.0% 最大= -0.94% 最小= -2.76%
  → +20日 均值= +5.98% 胜率= 50.0% 最大=+14.71% 最小= -2.76%

============================================================
  300821.SZ  |  评分区间 7~11  |  均值 8.2  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认     7   +5.17%  +2.64%  +5.63%   75.5  1.41
  20260424      趋势确认     7   +5.32%  +3.49% +17.38%   74.2  1.64
  20260429      趋势确认     7   +5.32%  -1.43%  -3.38%   78.5  1.30
  20260528      趋势确认     9   +7.50%  -3.34% +17.91%   77.7  1.65
  20260609      趋势确认    11   +9.36%  +8.97% +18.18%   66.7  1.48
  → +1日 均值= -0.22% 胜率= 60.0% 最大= +4.81% 最小= -8.31%
  → +5日 均值= +4.46% 胜率= 60.0% 最大=+19.94% 最小= -2.34%
  → +10日 均值= +2.07% 胜率= 60.0% 最大= +8.97% 最小= -3.34%
  → +20日 均值=+11.14% 胜率= 80.0% 最大=+18.18% 最小= -3.38%

============================================================
  688503.SH  |  评分区间 8~23  |  均值 15.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    23  +20.00%  +0.95%  -4.29%   74.8  2.76
  20260410      趋势确认     8   +6.11%  +9.79% +25.30%   69.6  2.27
  → +1日 均值= +2.21% 胜率= 50.0% 最大= +4.76% 最小= -0.34%
  → +5日 均值= +2.68% 胜率= 50.0% 最大= +5.90% 最小= -0.54%
  → +10日 均值= +5.37% 胜率=100.0% 最大= +9.79% 最小= +0.95%
  → +20日 均值=+10.51% 胜率= 50.0% 最大=+25.30% 最小= -4.29%

============================================================
  688692.SH  |  评分区间 9~14  |  均值 11.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    14  +10.75%  -9.20% -22.04%   67.8  2.80
  20260602      趋势确认     9   +6.90%  -7.98% -20.43%   76.2  2.01
  → +1日 均值= -4.42% 胜率=  0.0% 最大= -3.98% 最小= -4.86%
  → +5日 均值= -9.31% 胜率=  0.0% 最大= -8.31% 最小=-10.31%
  → +10日 均值= -8.59% 胜率=  0.0% 最大= -7.98% 最小= -9.20%
  → +20日 均值=-21.23% 胜率=  0.0% 最大=-20.43% 最小=-22.04%

============================================================
  002545.SZ  |  评分区间 8~12  |  均值 10.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    12   +9.99% -21.58% -27.73%   79.3  1.87
  20260427      趋势确认     8   +6.05%  +2.56%  -8.60%   71.1  2.09
  → +1日 均值= -1.10% 胜率= 50.0% 最大= +3.35% 最小= -5.55%
  → +5日 均值= -3.89% 胜率= 50.0% 最大= +5.16% 最小=-12.95%
  → +10日 均值= -9.51% 胜率= 50.0% 最大= +2.56% 最小=-21.58%
  → +20日 均值=-18.16% 胜率=  0.0% 最大= -8.60% 最小=-27.73%

============================================================
  003022.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260615      趋势确认     9   +7.66%  -2.75%  -2.75%   73.4  1.42

============================================================
  688700.SH  |  评分区间 10~10  |  均值 10.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260407      趋势确认    10   +8.68% +12.13% +13.16%   71.1  1.67

============================================================
  002645.SZ  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260407      趋势确认     8   +6.10% +22.97% +59.97%   68.4  1.62

============================================================
  688809.SH  |  评分区间 7~20  |  均值 11.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认     7   +5.07%  -2.54% -11.25%   66.8  1.79
  20260305      趋势确认    20  +17.52%  -8.66% -16.55%   68.8  2.50
  20260414      趋势确认     7   +5.38% +10.18% +24.85%   78.3  1.51
  20260610      趋势确认    13  +10.88%  +8.31%  +8.31%   69.0  1.88
  → +1日 均值= +1.50% 胜率= 75.0% 最大= +6.32% 最小= -6.18%
  → +5日 均值= +8.41% 胜率= 75.0% 最大=+18.16% 最小=-10.71%
  → +10日 均值= +1.82% 胜率= 50.0% 最大=+10.18% 最小= -8.66%
  → +20日 均值= +1.34% 胜率= 50.0% 最大=+24.85% 最小=-16.55%

============================================================
  688155.SH  |  评分区间 9~22  |  均值 15.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认     9   +7.91% +18.41%  +6.54%   81.1  1.40
  20260430      趋势确认    22  +20.00%  -6.75% -23.53%   81.7  1.85
  → +1日 均值= -0.02% 胜率= 50.0% 最大= +2.82% 最小= -2.86%
