================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号

============================================================
  002685.SZ  |  评分区间 39~57  |  均值 48.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    39   +4.46%  +9.65%  +8.22%   81.2  1.32
  20260430      趋势确认    57   +9.98%  +1.11% -19.93%   78.7  2.22
  → +1日 均值= +3.98% 胜率=100.0% 最大= +5.57% 最小= +2.38%
  → +5日 均值= -1.67% 胜率= 50.0% 最大= +1.78% 最小= -5.13%
  → +10日 均值= +5.38% 胜率=100.0% 最大= +9.65% 最小= +1.11%
  → +20日 均值= -5.85% 胜率= 50.0% 最大= +8.22% 最小=-19.93%

============================================================
  002281.SZ  |  评分区间 39~61  |  均值 51.2  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260311      趋势确认    46   +6.19%  -7.14% +17.78%   87.2  1.61
  20260312      趋势确认    59   +8.01%  -9.24% +22.16%   91.4  1.58
  20260403      趋势确认    39   +7.74% +32.38% +96.43%   63.3  1.78
  20260409      趋势确认    61  +10.00% +15.20% +77.20%   83.9  1.46
  → +1日 均值= -1.14% 胜率= 50.0% 最大= +6.80% 最小=-10.31%
  → +5日 均值= +1.78% 胜率= 50.0% 最大=+21.09% 最小=-10.76%
  → +10日 均值= +7.80% 胜率= 50.0% 最大=+32.38% 最小= -9.24%
  → +20日 均值=+53.39% 胜率=100.0% 最大=+96.43% 最小=+17.78%

============================================================
  688353.SH  |  评分区间 37~55  |  均值 47.2  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    45   +9.84%  +3.05% -11.09%   79.2  1.87
  20260414      趋势确认    46   +7.74%  -4.00% -23.02%   78.3  1.68
  20260429      趋势确认    37   +8.08% -11.27% -23.97%   57.8  1.67
  20260615      趋势确认    53  +14.60%  +2.79%  +2.79%   83.5  2.95
  20260617      趋势确认    55   +6.75%  -5.52%  -5.52%   88.1  1.30
  → +1日 均值= +0.67% 胜率= 60.0% 最大= +9.16% 最小= -8.02%
  → +5日 均值= -3.19% 胜率= 20.0% 最大=+12.04% 最小=-13.97%
  → +10日 均值= -2.99% 胜率= 40.0% 最大= +3.05% 最小=-11.27%
  → +20日 均值=-12.16% 胜率= 20.0% 最大= +2.79% 最小=-23.97%

============================================================
  600546.SH  |  评分区间 44~44  |  均值 44.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    44  +10.01% -14.63% -24.77%   84.5  3.11

============================================================
  002115.SZ  |  评分区间 35~35  |  均值 35.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    35   +4.86%  -2.78% -15.99%   80.5  2.24

============================================================
  300489.SZ  |  评分区间 73~104  |  均值 85.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260409      趋势确认    73  +20.00% +65.99% +100.36%   93.0  2.67
  20260410      趋势确认    79  +10.37% +45.71% +83.06%   95.3  2.79
  20260611      趋势确认   104  +16.46% +57.36% +57.36%   82.9  1.41
  → +1日 均值= +6.36% 胜率= 66.7% 最大=+11.27% 最小= -0.75%
  → +5日 均值=+21.13% 胜率=100.0% 最大=+35.56% 最小=+12.31%
  → +10日 均值=+56.35% 胜率=100.0% 最大=+65.99% 最小=+45.71%
  → +20日 均值=+80.26% 胜率=100.0% 最大=+100.36% 最小=+57.36%

============================================================
  603196.SH  |  评分区间 43~43  |  均值 43.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260424      趋势确认    43   +6.66% -16.62% -26.46%   77.5  1.66

============================================================
  301500.SZ  |  评分区间 35~86  |  均值 57.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    50  +14.47%  +4.24% +24.19%   84.3  2.93
  20260427      趋势确认    86  +19.98%  -7.84% -20.06%   92.2  2.79
  20260622      趋势确认    35   +8.11%  -9.89%  -9.89%   77.9  1.35
  → +1日 均值= -3.39% 胜率= 33.3% 最大= +1.85% 最小= -6.22%
  → +5日 均值= -3.95% 胜率= 33.3% 最大= +0.29% 最小= -9.89%
  → +10日 均值= -4.50% 胜率= 33.3% 最大= +4.24% 最小= -9.89%
  → +20日 均值= -1.92% 胜率= 33.3% 最大=+24.19% 最小=-20.06%

============================================================
  002132.SZ  |  评分区间 36~43  |  均值 39.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    43   +4.75% +12.68%  +0.83%   82.7  2.00
  20260605      趋势确认    36   +4.46%  -5.97%  -1.63%   74.6  2.60
  → +1日 均值= +3.82% 胜率=100.0% 最大= +4.57% 最小= +3.07%
  → +5日 均值= +7.05% 胜率= 50.0% 最大=+18.09% 最小= -3.98%
  → +10日 均值= +3.35% 胜率= 50.0% 最大=+12.68% 最小= -5.97%
  → +20日 均值= -0.40% 胜率= 50.0% 最大= +0.83% 最小= -1.63%

============================================================
  300442.SZ  |  评分区间 124~124  |  均值 124.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认   124  +17.71% -14.66% -14.75%   78.1  1.76

============================================================
  601872.SH  |  评分区间 72~72  |  均值 72.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260402      趋势确认    72   +8.17%  -4.84%  -8.08%   72.4  2.11

============================================================
  603248.SH  |  评分区间 36~64  |  均值 47.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260313      趋势确认    39   +9.98%  -1.11%  -6.65%   92.4  3.27
  20260316      趋势确认    51  +10.00% -11.23% -11.46%   95.4  2.59
  20260317      趋势确认    64   +9.99% -14.43% -22.85%   97.0  1.35
  20260520      趋势确认    36   +4.04% -17.90% -27.07%   73.1  1.34
  → +1日 均值= +0.14% 胜率= 50.0% 最大=+18.14% 最小=-15.34%
  → +5日 均值=-11.73% 胜率=  0.0% 最大= -5.23% 最小=-19.75%
  → +10日 均值=-11.17% 胜率=  0.0% 最大= -1.11% 最小=-17.90%
  → +20日 均值=-17.01% 胜率=  0.0% 最大= -6.65% 最小=-27.07%

============================================================
  002979.SZ  |  评分区间 33~35  |  均值 34.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    35   +5.20% +36.28% +24.25%   92.0  1.77
  20260617      趋势确认    33   +5.68%  -7.39%  -7.39%   65.3  1.40
  → +1日 均值= -2.56% 胜率=  0.0% 最大= -0.93% 最小= -4.20%
  → +5日 均值= +2.72% 胜率= 50.0% 最大=+12.83% 最小= -7.39%
  → +10日 均值=+14.45% 胜率= 50.0% 最大=+36.28% 最小= -7.39%
  → +20日 均值= +8.43% 胜率= 50.0% 最大=+24.25% 最小= -7.39%

============================================================
  688110.SH  |  评分区间 40~53  |  均值 44.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    41  +12.33% +17.81%  +7.27%   77.4  2.32
  20260430      趋势确认    45   +6.58% +13.10% -10.64%   84.3  1.73
  20260506      趋势确认    53   +6.42%  -9.12% -13.50%   88.8  1.63
  20260617      趋势确认    40   +9.14% +19.08% +19.08%   76.4  1.35
  → +1日 均值= +2.38% 胜率= 75.0% 最大= +6.70% 最小= -0.45%
  → +5日 均值=+13.22% 胜率=100.0% 最大=+19.08% 最小= +4.57%
  → +10日 均值=+10.22% 胜率= 75.0% 最大=+19.08% 最小= -9.12%
  → +20日 均值= +0.55% 胜率= 50.0% 最大=+19.08% 最小=-13.50%

============================================================
  601869.SH  |  评分区间 68~70  |  均值 69.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260325      趋势确认    70  +10.00% +48.73% +42.45%   72.6  1.37
  20260623      趋势确认    68  +10.00%  -2.72%  -2.72%   86.6  1.71
  → +1日 均值= +4.56% 胜率=100.0% 最大= +6.12% 最小= +3.01%
  → +5日 均值=+12.96% 胜率= 50.0% 最大=+28.65% 最小= -2.72%
  → +10日 均值=+23.00% 胜率= 50.0% 最大=+48.73% 最小= -2.72%
  → +20日 均值=+19.87% 胜率= 50.0% 最大=+42.45% 最小= -2.72%

============================================================
  000420.SZ  |  评分区间 35~38  |  均值 36.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260317      趋势确认    38   +7.45%  -7.69%  -3.65%   80.2  2.11
  20260507      趋势确认    35   +4.49% -13.04% -18.84%   80.4  2.43
  → +1日 均值= -3.58% 胜率= 50.0% 最大= +0.54% 最小= -7.69%
  → +5日 均值= -7.74% 胜率=  0.0% 最大= -7.69% 最小= -7.79%
  → +10日 均值=-10.37% 胜率=  0.0% 最大= -7.69% 最小=-13.04%
  → +20日 均值=-11.24% 胜率=  0.0% 最大= -3.65% 最小=-18.84%

============================================================
  002466.SZ  |  评分区间 33~52  |  均值 41.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    33   +4.12% +16.05% +10.58%   81.2  1.50
  20260416      趋势确认    40   +5.70% +24.22%  +3.62%   74.3  1.30
  20260421      趋势确认    52   +5.82% +10.53%  -4.76%   84.7  1.78
  → +1日 均值= -0.81% 胜率= 33.3% 最大= +1.58% 最小= -2.90%
  → +5日 均值=+11.02% 胜率=100.0% 最大=+13.14% 最小= +7.89%
  → +10日 均值=+16.93% 胜率=100.0% 最大=+24.22% 最小=+10.53%
  → +20日 均值= +3.15% 胜率= 66.7% 最大=+10.58% 最小= -4.76%

============================================================
  300249.SZ  |  评分区间 43~46  |  均值 44.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    46  +10.81% -16.62% -19.37%   77.6  1.78
  20260318      趋势确认    43  +13.51% -16.34%  -3.41%   58.9  2.16
  → +1日 均值= -5.57% 胜率=  0.0% 最大= -4.33% 最小= -6.81%
  → +5日 均值= -7.96% 胜率=  0.0% 最大= -4.95% 最小=-10.98%
  → +10日 均值=-16.48% 胜率=  0.0% 最大=-16.34% 最小=-16.62%
  → +20日 均值=-11.39% 胜率=  0.0% 最大= -3.41% 最小=-19.37%

============================================================
  920045.BJ  |  评分区间 37~50  |  均值 44.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认    45  +17.04%  -7.67%  +0.26%   60.6  1.78
  20260413      趋势确认    50  +11.31% +21.83% +22.70%   86.1  1.47
  20260616      趋势确认    37   +7.19%  -1.28%  -1.28%   68.1  1.60
  → +1日 均值= +5.12% 胜率=100.0% 最大=+11.55% 最小= +0.25%
  → +5日 均值= +9.57% 胜率= 66.7% 最大=+25.66% 最小= -7.47%
  → +10日 均值= +4.29% 胜率= 33.3% 最大=+21.83% 最小= -7.67%
  → +20日 均值= +7.23% 胜率= 66.7% 最大=+22.70% 最小= -1.28%

============================================================
  600961.SH  |  评分区间 37~103  |  均值 61.3  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    37   +5.18%  -6.32% -26.75%   64.8  1.60
  20260227      趋势确认    49   +7.63% -22.76% -30.21%   77.1  1.56
  20260302      趋势确认    58   +9.06% -22.68% -30.44%   84.9  2.12
  20260422      趋势确认   103   +9.17%  +6.12%  -1.15%   96.3 14.81
  20260623      趋势确认    53   +4.42%  +5.67%  +5.67%   87.4  1.99
  20260624      趋势确认    68   +7.89%  +0.12%  +0.12%   90.9  1.57
  → +1日 均值= +0.94% 胜率= 66.7% 最大= +7.86% 最小= -7.28%
  → +5日 均值= -3.96% 胜率= 33.3% 最大= +5.67% 最小=-11.34%
  → +10日 均值= -6.64% 胜率= 50.0% 最大= +6.12% 最小=-22.76%
  → +20日 均值=-13.79% 胜率= 33.3% 最大= +5.67% 最小=-30.44%

============================================================
  688205.SH  |  评分区间 50~54  |  均值 52.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    54  +13.28% -15.65%  -4.17%   63.2  2.05
  20260310      趋势确认    50  +13.89%  +5.82% +32.98%   57.7  1.45
  → +1日 均值= -2.36% 胜率= 50.0% 最大= +1.57% 最小= -6.30%
  → +5日 均值= -5.29% 胜率=  0.0% 最大= -4.86% 最小= -5.73%
  → +10日 均值= -4.92% 胜率= 50.0% 最大= +5.82% 最小=-15.65%
  → +20日 均值=+14.40% 胜率= 50.0% 最大=+32.98% 最小= -4.17%

============================================================
  603067.SH  |  评分区间 35~48  |  均值 41.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    35   +4.82% +25.09%  -9.54%   65.3  1.84
  20260408      趋势确认    36   +7.32%  -3.16%  +4.19%   75.3  1.63
  20260507      趋势确认    44  +10.00% +11.75%  -9.91%   75.1  1.31
  20260519      趋势确认    48  +10.01% -19.30% -16.46%   75.5  1.47
  20260624      趋势确认    42   +8.02%  -3.43%  -3.43%   77.0  1.50
  → +1日 均值= -0.82% 胜率= 20.0% 最大= +2.26% 最小= -3.43%
  → +5日 均值= -1.26% 胜率= 20.0% 最大=+15.08% 最小=-13.37%
  → +10日 均值= +2.19% 胜率= 40.0% 最大=+25.09% 最小=-19.30%
  → +20日 均值= -7.03% 胜率= 20.0% 最大= +4.19% 最小=-16.46%

============================================================
  600869.SH  |  评分区间 41~54  |  均值 47.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260403      趋势确认    41  +10.01%  +0.71% +22.05%   77.8  1.63
  20260422      趋势确认    54   +9.99% +33.68% +20.84%   76.0  2.24
  → +1日 均值= -1.62% 胜率= 50.0% 最大= +2.06% 最小= -5.31%
  → +5日 均值= -1.73% 胜率=  0.0% 最大= -0.82% 最小= -2.64%
  → +10日 均值=+17.20% 胜率=100.0% 最大=+33.68% 最小= +0.71%
  → +20日 均值=+21.45% 胜率=100.0% 最大=+22.05% 最小=+20.84%

============================================================
  000681.SZ  |  评分区间 53~53  |  均值 53.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    53   +9.99% -24.30% -29.49%   72.4  2.13

============================================================
  600884.SH  |  评分区间 39~44  |  均值 41.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    39   +7.23% -12.86% -18.04%   82.4  1.56
  20260506      趋势确认    44   +6.25% -17.84% -22.84%   82.7  1.39
  → +1日 均值= -1.10% 胜率= 50.0% 最大= +2.97% 最小= -5.17%
  → +5日 均值= -9.34% 胜率=  0.0% 最大= -6.17% 最小=-12.50%
  → +10日 均值=-15.35% 胜率=  0.0% 最大=-12.86% 最小=-17.84%
  → +20日 均值=-20.44% 胜率=  0.0% 最大=-18.04% 最小=-22.84%

============================================================
  002759.SZ  |  评分区间 40~40  |  均值 40.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    40   +8.45% -10.32% -34.00%   80.6  1.68

============================================================
  603308.SH  |  评分区间 56~56  |  均值 56.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260423      趋势确认    56  +10.01%  -2.03% -16.43%   84.7  1.89

============================================================
  000967.SZ  |  评分区间 37~80  |  均值 58.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260410      趋势确认    37   +7.79% +23.35% +36.36%   81.1  2.28
  20260414      趋势确认    57   +9.97% +15.85%  +7.55%   91.0  2.01
  20260417      趋势确认    80   +7.12% +15.72% -15.08%   96.1  1.60
  → +1日 均值= +4.66% 胜率= 66.7% 最大=+11.87% 最小= -5.21%
  → +5日 均值=+12.61% 胜率= 66.7% 最大=+34.93% 最小= -9.16%
  → +10日 均值=+18.31% 胜率=100.0% 最大=+23.35% 最小=+15.72%
  → +20日 均值= +9.61% 胜率= 66.7% 最大=+36.36% 最小=-15.08%

============================================================
  000426.SZ  |  评分区间 33~53  |  均值 42.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    53   +9.11% -21.42% -29.31%   75.2  1.73
  20260506      趋势确认    33   +6.61% -13.93% -13.86%   65.6  1.67
  20260507      趋势确认    42   +6.55% -12.82% -19.95%   76.0  1.94
  → +1日 均值= +0.70% 胜率= 66.7% 最大= +7.43% 最小= -8.96%
  → +5日 均值= -4.11% 胜率= 33.3% 最大= +4.02% 最小= -9.14%
  → +10日 均值=-16.06% 胜率=  0.0% 最大=-12.82% 最小=-21.42%
  → +20日 均值=-21.04% 胜率=  0.0% 最大=-13.86% 最小=-29.31%

============================================================
  300715.SZ  |  评分区间 67~71  |  均值 69.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260514      趋势确认    67  +20.00% +18.00%  +9.22%   91.0  3.13
  20260520      趋势确认    70  +15.42% +38.50%  -4.76%   78.1  1.58
  20260521      趋势确认    71   +6.55% +22.83%  -6.45%   82.3  1.36
  → +1日 均值= -0.25% 胜率= 66.7% 最大= +5.15% 最小=-10.05%
  → +5日 均值= +8.96% 胜率=100.0% 最大=+12.31% 最小= +2.94%
  → +10日 均值=+26.44% 胜率=100.0% 最大=+38.50% 最小=+18.00%
  → +20日 均值= -0.66% 胜率= 33.3% 最大= +9.22% 最小= -6.45%

============================================================
  688362.SH  |  评分区间 32~89  |  均值 62.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    32   +4.91% -16.61% -20.04%   69.9  1.57
  20260525      趋势确认    79  +20.00% -23.90%  +2.80%   84.6  1.45
  20260526      趋势确认    89  +11.87% -17.84%  +8.76%   89.2  2.13
  20260611      趋势确认    48   +9.85% +14.42% +14.42%   60.0  1.43
  → +1日 均值= -2.12% 胜率= 25.0% 最大= +4.53% 最小= -7.97%
  → +5日 均值= -8.70% 胜率= 25.0% 最大= +8.91% 最小=-19.74%
  → +10日 均值=-10.98% 胜率= 25.0% 最大=+14.42% 最小=-23.90%
  → +20日 均值= +1.49% 胜率= 75.0% 最大=+14.42% 最小=-20.04%

============================================================
  601233.SH  |  评分区间 49~50  |  均值 49.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    49  +10.02% -13.63% -13.02%   90.3  2.44
  20260430      趋势确认    50   +4.99% -17.10% -15.23%   92.9  1.85
  → +1日 均值= -1.30% 胜率= 50.0% 最大= +4.78% 最小= -7.39%
  → +5日 均值= -7.34% 胜率=  0.0% 最大= -3.90% 最小=-10.79%
  → +10日 均值=-15.37% 胜率=  0.0% 最大=-13.63% 最小=-17.10%
  → +20日 均值=-14.12% 胜率=  0.0% 最大=-13.02% 最小=-15.23%

============================================================
  300672.SZ  |  评分区间 48~123  |  均值 68.8  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    50   +9.39%  -5.02% +35.28%   62.1  1.61
  20260226      趋势确认    48   +6.35%  +5.78% +11.84%   74.3  1.87
  20260316      趋势确认    48  +11.19% -11.89%  -5.94%   83.9  1.93
  20260318      趋势确认    63  +11.98% -18.09% -12.96%   87.9  1.38
  20260525      趋势确认   123  +12.29% -12.72%  -5.49%   89.7  1.34
  20260617      趋势确认    81   +8.43%  -9.30%  -9.30%   71.8  1.44
  → +1日 均值= +3.23% 胜率= 66.7% 最大=+13.26% 最小= -5.39%
  → +5日 均值= -5.93% 胜率=  0.0% 最大= -0.55% 最小=-13.63%
  → +10日 均值= -8.54% 胜率= 16.7% 最大= +5.78% 最小=-18.09%
  → +20日 均值= +2.24% 胜率= 33.3% 最大=+35.28% 最小=-12.96%

============================================================
  301216.SZ  |  评分区间 34~45  |  均值 39.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260312      趋势确认    34   +5.76%  -6.14% +11.56%   80.7  1.33
  20260403      趋势确认    45   +5.16%  +5.97% +10.52%   76.5  1.53
  → +1日 均值= +1.94% 胜率=100.0% 最大= +2.91% 最小= +0.96%
  → +5日 均值= +0.92% 胜率= 50.0% 最大= +3.53% 最小= -1.69%
  → +10日 均值= -0.08% 胜率= 50.0% 最大= +5.97% 最小= -6.14%
  → +20日 均值=+11.04% 胜率=100.0% 最大=+11.56% 最小=+10.52%

============================================================
  688343.SH  |  评分区间 34~63  |  均值 48.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260213      趋势确认    34   +5.27%  +0.80% -18.03%   74.9  1.60
  20260227      趋势确认    63  +20.00% -17.00% -30.05%   76.8  2.49
  → +1日 均值=-10.90% 胜率=  0.0% 最大= -9.37% 最小=-12.43%
  → +5日 均值= -2.88% 胜率= 50.0% 最大= +2.34% 最小= -8.09%
  → +10日 均值= -8.10% 胜率= 50.0% 最大= +0.80% 最小=-17.00%
  → +20日 均值=-24.04% 胜率=  0.0% 最大=-18.03% 最小=-30.05%

============================================================
  000036.SZ  |  评分区间 43~46  |  均值 44.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260508      趋势确认    46   +9.96%  -9.12% -16.05%   83.8  1.92
  20260511      趋势确认    43   +4.28% -15.25% -19.65%   87.4  2.48
  → +1日 均值= -0.02% 胜率= 50.0% 最大= +4.22% 最小= -4.25%
  → +5日 均值= -7.96% 胜率=  0.0% 最大= -5.07% 最小=-10.85%
  → +10日 均值=-12.18% 胜率=  0.0% 最大= -9.12% 最小=-15.25%
  → +20日 均值=-17.85% 胜率=  0.0% 最大=-16.05% 最小=-19.65%

============================================================
  002810.SZ  |  评分区间 42~47  |  均值 44.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认    42   +9.99%  +1.65% +19.98%   90.6  1.79
  20260413      趋势确认    47   +5.66% +12.04%  +0.57%   75.6  1.51
  → +1日 均值= -0.06% 胜率= 50.0% 最大= +4.57% 最小= -4.69%
  → +5日 均值= +5.95% 胜率=100.0% 最大= +8.90% 最小= +3.00%
  → +10日 均值= +6.84% 胜率=100.0% 最大=+12.04% 最小= +1.65%
  → +20日 均值=+10.28% 胜率=100.0% 最大=+19.98% 最小= +0.57%

============================================================
  300483.SZ  |  评分区间 59~85  |  均值 72.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    59  +19.82%  -8.27%  -8.64%   81.0  3.97
  20260303      趋势确认    85  +19.99% -14.93% -18.81%   89.9  2.77
  → +1日 均值= -4.67% 胜率= 50.0% 最大= +4.09% 最小=-13.44%
  → +5日 均值=-13.91% 胜率=  0.0% 最大=-10.95% 最小=-16.87%
  → +10日 均值=-11.60% 胜率=  0.0% 最大= -8.27% 最小=-14.93%
  → +20日 均值=-13.72% 胜率=  0.0% 最大= -8.64% 最小=-18.81%

============================================================
  000506.SZ  |  评分区间 36~75  |  均值 55.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    75  +10.00% -17.35% -22.34%   71.1  2.80
  20260409      趋势确认    36   +5.24% -15.16% -16.21%   76.0  2.14
  → +1日 均值= -7.51% 胜率=  0.0% 最大= -6.55% 最小= -8.47%
  → +5日 均值= -9.12% 胜率=  0.0% 最大= -7.88% 最小=-10.37%
  → +10日 均值=-16.26% 胜率=  0.0% 最大=-15.16% 最小=-17.35%
  → +20日 均值=-19.27% 胜率=  0.0% 最大=-16.21% 最小=-22.34%

============================================================
  002023.SZ  |  评分区间 37~38  |  均值 37.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认    38   +5.29%  +1.17%  -3.98%   78.9  1.74
  20260624      趋势确认    37   +7.52%  -4.79%  -4.79%   77.0  1.68
  → +1日 均值= -2.24% 胜率= 50.0% 最大= +0.31% 最小= -4.79%
  → +5日 均值= -2.63% 胜率=  0.0% 最大= -0.47% 最小= -4.79%
  → +10日 均值= -1.81% 胜率= 50.0% 最大= +1.17% 最小= -4.79%
  → +20日 均值= -4.38% 胜率=  0.0% 最大= -3.98% 最小= -4.79%

============================================================
  300657.SZ  |  评分区间 36~57  |  均值 46.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    36   +7.47%  +5.14% +47.43%   83.1  1.71
  20260507      趋势确认    57  +10.14% +24.17%  +6.40%   83.2  1.64
  → +1日 均值= -2.46% 胜率=  0.0% 最大= -0.43% 最小= -4.50%
  → +5日 均值= -4.07% 胜率= 50.0% 最大= +2.49% 最小=-10.63%
  → +10日 均值=+14.66% 胜率=100.0% 最大=+24.17% 最小= +5.14%
  → +20日 均值=+26.91% 胜率=100.0% 最大=+47.43% 最小= +6.40%

============================================================
  688266.SH  |  评分区间 42~42  |  均值 42.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    42   +7.89%  -1.30%  -0.37%   86.5  1.37

============================================================
  300624.SZ  |  评分区间 57~60  |  均值 58.5  |  严苛信号 2次
============================================================
