ts_code,circ_mv,total_mv,turnover_rate,pe_ttm
002539.SZ,1254609.0113,1702890.5044,2.0725,19.42
300261.SZ,529870.7348,541379.9227,1.7899,
920982.BJ,914169.7152,1915837.911,1.7085,30.6999
001332.SZ,310438.641,714538.83,6.5114,26.2494
002886.SZ,526667.8951,663009.7802,6.0493,92.9994
300437.SZ,266359.6652,375896.3477,6.3343,
603356.SH,265346.6,265346.6,3.8294,
002869.SZ,312356.6155,350822.4272,2.0623,
601518.SH,544479.3127,544479.3127,0.6877,11.0748
300308.SZ,119475351.3338,120046137.5652,2.712,80.3044
300425.SZ,324712.2077,325421.2549,1.2365,218.1794
603182.SH,243369.45,243369.45,1.7559,28.201
300003.SZ,2166267.3381,2529178.7104,2.6626,30.4617
002252.SZ,3655212.8417,3657529.6452,0.4455,27.5673
300946.SZ,388118.016,798759.936,2.2877,256.0561
000812.SZ,294890.5756,294969.1629,1.7096,
002612.SZ,409933.8147,712779.4991,2.2714,7.4763
301548.SZ,235563.9034,781173.0,9.2264,53.5703
920953.BJ,179657.259,384347.97,2.2057,63.2185
300047.SZ,704763.1759,783150.4572,4.1869,237.3649
300457.SZ,1758524.0737,1787147.0156,2.8852,30.5548
920339.BJ,127744.6791,186072.211,0.5172,87.9038
688291.SH,490849.4927,490849.4927,1.8051,63.0102
920809.BJ,460036.648,599050.0,9.6636,
000960.SZ,6404021.1572,6404021.1572,4.5528,27.4342
300651.SZ,324191.103,442833.5816,16.1308,70.1877
601872.SH,14534169.3036,14534169.3036,2.285,18.3743
002526.SZ,572060.2735,575842.409,1.7742,72.3626
300442.SZ,16244451.5521,16289502.3921,5.2709,31.3139
688278.SH,2418522.669,2418522.669,1.1189,23.8607
920414.BJ,68807.1992,97851.0058,10.6005,
000686.SZ,1977682.7132,1977682.7132,1.3462,11.9178
000893.SZ,4112610.8374,4681243.3133,1.7566,25.7118
600208.SH,4466687.5769,4467193.92,3.4291,294.6087
000036.SZ,810923.1515,811407.2231,3.8978,89.7085
600872.SH,1595945.0565,1611514.102,2.3376,26.0444
601008.SH,602950.0709,602950.0709,1.1195,33.7517
603383.SH,671580.6939,671589.5229,2.6827,33.0309
300565.SZ,345730.7947,378302.4872,33.3237,
920375.BJ,94128.4726,157548.0825,15.1789,278.5431
688277.SH,842673.2788,842673.2788,2.0671,
600615.SH,255676.9668,256083.9324,1.6658,
002482.SZ,606480.9878,607655.9028,2.2108,
300541.SZ,493132.1561,548736.7718,3.4337,69.1373
688663.SH,1241015.1912,1241015.1912,6.7477,173.5552
600141.SH,3908058.015,3908058.015,3.5653,27.1753
600280.SH,344142.1103,344142.1103,1.6673,
688400.SH,2987590.2066,3105892.19,4.4116,89.7302
920037.BJ,228017.6808,705416.8231,5.5083,33.3806
301559.SZ,146700.0,978000.0,2.3958,86.4707
300271.SZ,503627.7403,514719.6667,1.9097,
603728.SH,2586180.555,2586180.555,1.6638,381.6912
600613.SH,268419.1877,299080.1117,1.5198,82.7702
300518.SZ,593133.1905,593249.4386,6.6733,
002379.SZ,2537522.5904,29098486.9451,2.1959,11.7916
920009.BJ,45974.88,353687.306,4.5294,39.5581
300649.SZ,233981.2906,291978.6228,6.1658,
920132.BJ,40441.1976,119100.912,4.6403,69.8806
688418.SH,1012259.7109,1012259.7109,4.4418,
605008.SH,791303.9572,791303.9572,0.4205,
603777.SH,703962.8694,703962.8694,6.8166,
000596.SZ,4128494.4,5340974.4,1.1052,18.8985
600195.SH,735226.7472,735226.7472,0.7714,55.9187
600456.SH,1643554.7342,1643554.7342,2.4845,43.4044
300680.SZ,724628.9749,938417.9574,4.3971,39.137
603213.SH,601082.4028,601082.4028,0.4288,79.9145
301567.SZ,96874.9559,328392.0,5.5123,
000895.SZ,9287545.581,9288756.7121,0.3335,17.6621
603882.SH,1208313.3992,1216516.2302,1.4755,
000590.SZ,255395.5483,255515.8419,1.4821,
301380.SZ,284119.1791,356799.9717,2.4,95.7267
600219.SH,6270101.0512,6270101.0512,1.8995,15.1721
000731.SZ,361676.2681,361676.2681,1.9552,
688046.SH,851160.0,851160.0,1.4274,53.2773
000818.SZ,1155161.0754,1158300.0684,9.3683,
603155.SH,602837.0012,602837.0012,2.7677,70.9187
301327.SZ,1084652.0343,1084652.0343,2.2187,
002080.SZ,11543812.1343,11543812.1343,3.5614,58.8025
300715.SZ,570836.5922,689573.1043,12.7124,243.9222
603968.SH,243331.2,243331.2,1.6486,
688081.SH,568574.72,568574.72,2.0925,
600876.SH,386970.1138,631470.1138,3.8333,
300990.SZ,703856.2565,1556705.3229,5.5388,62.0768
603633.SH,347850.8167,347850.8167,2.243,
001323.SZ,744505.3093,1040713.1875,0.2439,20.573
000404.SZ,582584.4557,585332.6183,2.9903,11.4821
002052.SZ,801067.8741,874334.9244,3.6129,143.3235
002034.SZ,1114624.4663,1119364.9537,9.7985,15.5103
002242.SZ,809671.9257,811087.071,2.7069,81.9233
603217.SH,634459.0924,634459.0924,3.0564,30.6148
600308.SH,591579.3686,591579.3686,2.3776,
605188.SH,773632.09,773632.09,1.6998,378.0133
920005.BJ,74583.5,287927.0,1.5929,54.8965
000656.SZ,1081774.1786,1510039.5917,2.3179,0.4887
002931.SZ,1148755.1378,1247231.426,4.456,695.6489
600391.SH,1382911.9184,1382911.9184,4.4866,300.8898
300065.SZ,1531981.3946,1683350.8603,9.9807,2349.9353
600698.SH,631143.3232,812164.6763,3.5059,
002836.SZ,289382.4,289382.4,1.4016,67.6029
300673.SZ,253003.5191,390001.3333,2.4721,38.4207
603009.SH,1683584.6258,1723289.3296,2.1213,139.3494
600662.SH,1108641.4315,1112043.7416,0.6194,16.4018
920069.BJ,60810.3795,217741.11,8.9358,22.3788
002562.SZ,468587.1145,658265.4242,3.4198,60.1584
300459.SZ,1351035.732,1444998.2959,3.1783,
002180.SZ,2455318.9339,2566491.456,1.1921,
300833.SZ,317539.401,494324.874,2.7123,30.823
600218.SH,405543.5246,405543.5246,1.5861,61.6314
601106.SH,2996851.1391,2996851.1391,1.7037,
002598.SZ,235240.7285,256195.0738,2.2066,43.0724
688197.SH,266964.3628,620308.3797,2.5551,
688478.SH,949883.249,949883.249,4.8188,
600785.SH,410197.667,410197.667,3.0155,68.91
603123.SH,750117.3414,918547.1648,3.1285,
600633.SH,1695415.5691,1695415.5691,5.2273,28.7905
003038.SZ,228027.5392,340392.6917,3.1507,
301301.SZ,614074.9174,2216704.49,1.3342,37.4749
688292.SH,368952.725,368952.725,2.033,
603912.SH,616107.6113,616107.6113,5.4389,
688276.SH,736310.5244,736310.5244,0.6177,
002901.SZ,1169114.2877,1678021.0578,0.452,26.0929
002544.SZ,1774661.4724,1774832.3851,2.4846,711.5993
300048.SZ,699613.3647,700923.014,2.8451,314.6551
002976.SZ,242494.9747,544461.3986,12.2613,
300030.SZ,224859.9563,255388.7222,2.9033,89.9205
920187.BJ,81522.9914,222206.4,3.0165,17.5327
300387.SZ,255726.6308,255815.4609,2.046,40.7935
603687.SH,877300.8231,877300.8231,6.415,126.4339
002722.SZ,339983.8683,340006.8033,1.4712,21.0611
301297.SZ,1781857.9269,3648307.9186,6.4185,77.4978
002111.SZ,556198.5652,605427.825,1.7978,36.8352
600229.SH,398406.7938,398406.7938,0.7437,
920351.BJ,69003.4689,152477.3803,8.078,102.921
688099.SH,4709895.0502,4709895.0502,3.7101,54.892
300352.SZ,445368.1967,505988.6064,5.3248,
600248.SH,1256245.618,1267770.262,0.6679,
605066.SH,382351.6081,384114.8451,2.6894,49.5896
301502.SZ,165698.675,401011.5875,11.5123,177.0579
003018.SZ,1276195.2,1397760.0,1.6779,145.6736
301601.SZ,183321.6,304841.6,1.9316,46.7543
603556.SH,1390229.262,1390229.262,1.9792,20.4733
002727.SZ,512361.692,763627.779,3.6241,27.3535
002959.SZ,599665.6841,620840.7516,0.5762,18.1336
688435.SH,231198.6188,344437.5,5.7496,
001270.SZ,3008130.5107,3046790.4666,4.0114,230.7858
002159.SZ,211863.0214,271271.0273,3.5709,20.2658
688127.SH,3941266.667,3941266.667,2.9627,83.357
603192.SH,314919.209,378069.5856,0.9162,49.0349
603893.SH,7365340.5,7367405.5,1.99,63.5303
688257.SH,2091709.2726,2091709.2726,4.9473,42.4908
300340.SZ,298074.7376,300311.0394,2.4572,
000880.SZ,736247.9124,1504261.7881,28.1629,57.2309
688811.SH,247911.327,1350003.6711,21.9172,188.3294
605286.SH,725592.0,725592.0,3.2757,53.6744
603291.SH,537913.3877,537913.3877,1.6315,51.872
000779.SZ,392268.4162,392316.0575,1.4849,25.7729
301024.SZ,296965.44,306734.04,2.7037,
603199.SH,391475.16,391475.16,2.1484,18.3169
301522.SZ,881350.5469,1184395.3344,1.9759,116.2449
688189.SH,284004.0,284004.0,12.0907,
002429.SZ,6116897.7333,6120423.7007,3.9612,51.9405
000869.SZ,865168.4728,1249413.4833,0.3324,206.4418
001367.SZ,293266.9083,367318.7432,1.8702,27.4989
603166.SH,907894.0775,914886.9725,1.0679,28.0136
600156.SH,570595.0861,570595.0861,1.0821,
002549.SZ,1378487.8163,1384437.6709,12.9783,291.233
002373.SZ,1186102.6016,1360542.0531,2.5787,265.7573
603860.SH,213309.32,213309.32,1.6815,45.7187
002003.SZ,986327.3376,1147278.5151,0.7207,18.001
603230.SH,371199.15,371199.15,0.4852,45.0268
301289.SZ,434005.04,436800.0,0.8501,48.3878
000920.SZ,541598.0162,541623.8012,1.0687,24.5968
300019.SZ,669395.5893,713899.9272,2.2599,28.1503
300024.SZ,2338393.4223,2339036.2053,1.845,
920061.BJ,104984.8548,188796.93,4.6901,407.4433
300772.SZ,1148703.1125,1295151.3224,3.2679,39.3729
600392.SH,4417122.9564,4417122.9564,4.1153,44.259
600475.SH,1874456.8293,1900459.8693,6.5355,50.7262
688543.SH,699946.801,1260570.481,4.923,53.0435
000898.SZ,1750644.5018,2061228.6768,0.6471,
600546.SH,2642614.0346,2642614.0346,1.0342,19.7205
301231.SZ,198517.654,256069.6,7.3255,
301551.SZ,418376.92,1082827.07,4.1229,42.5985
600961.SH,2275736.1287,3247585.672,15.17,16.3032
603596.SH,2839233.5677,2839233.5677,2.0013,21.7114
301137.SZ,870522.5592,870522.5592,8.9606,228.0088
605122.SH,253532.734,253532.734,1.7852,
301012.SZ,721268.1132,721268.1132,11.5375,161.202
600828.SH,824127.4462,824423.6919,1.4444,
600165.SH,222805.7484,491228.6676,2.0415,
000682.SZ,1782997.0278,1783166.9193,2.8987,17.3643
920110.BJ,51217.806,123006.0,0.7398,30.5991
600515.SH,3092316.2152,3850329.3359,1.4282,166.9467
300148.SZ,331344.7627,343165.8526,3.5127,64.1155
603878.SH,443299.1251,443299.1251,3.2441,139.655
002443.SZ,635327.0128,637135.4765,8.8379,42.0836
301141.SZ,251496.2183,700784.2183,7.2301,270.3623
300886.SZ,128407.4146,220055.716,4.689,95.0756
600050.SH,14627473.1197,14756808.7543,0.9176,17.0443
300149.SZ,452258.986,474559.6844,2.7292,
002197.SZ,431472.0097,496405.2458,4.369,
688270.SH,3043813.752,3043813.752,6.6523,202.7855
300093.SZ,510691.8163,1193940.0,2.4789,44.9427
600026.SH,8717978.8454,12466168.7338,2.3473,22.6537
002145.SZ,1743365.2102,1743455.8598,1.6244,53.3804
300310.SZ,420354.5676,536048.3868,8.6913,321.5972
001312.SZ,135641.3183,553700.0016,12.167,23.8986
600338.SH,1989321.3256,1989321.3256,8.1938,35.1553
300255.SZ,3900816.9799,3906927.7924,2.5757,
002116.SZ,439766.5352,445299.1108,0.7479,13.2478
000959.SZ,3084965.4653,3210556.4912,0.505,38.1382
000027.SZ,3487166.8084,3487166.8084,1.8358,17.4263
688685.SH,815026.7519,815026.7519,4.691,
688191.SH,1210604.8336,1210604.8336,2.2531,194.6203
603976.SH,325844.1868,325844.1868,1.5111,219.9116
688063.SH,1815658.4426,1815658.4426,5.0159,125.0536
002217.SZ,2445852.3234,2513078.0398,10.0763,1290.998
920689.BJ,110112.5812,213080.2,5.4334,37.6287
000532.SZ,416382.2922,417786.5081,1.7026,34.5045
002326.SZ,1777949.8924,2035280.7992,4.7556,424.1397
603903.SH,348511.0902,348511.0902,10.6596,
300086.SZ,331387.2405,342253.5571,3.1185,
600298.SH,3145742.2286,3185298.2226,0.964,19.9054
600509.SH,1419752.5214,1419752.5214,6.9415,63.1942
920020.BJ,87015.4101,352038.925,1.7771,19.4065
300523.SZ,485964.985,485980.0258,1.1442,
603197.SH,719183.9743,728562.3953,0.9276,38.5488
000977.SZ,10502515.7166,10514292.8498,9.849,41.1506
300795.SZ,182684.4191,313838.5635,2.0258,21.0886
600196.SH,5190297.6213,6542551.8463,1.0221,18.8187
002329.SZ,310158.2318,396224.2969,7.1175,
600757.SH,1031472.5376,1031602.7321,0.6753,10.8767
301598.SZ,115113.0629,386365.7829,4.0102,31.1076
002949.SZ,217044.7553,280151.646,2.1214,30.2599
601816.SH,24218211.2882,24218211.2882,0.4441,18.1401
688329.SH,197477.6,197477.6,3.3176,205.364
603050.SH,1004264.7906,1004264.7906,2.368,44.1125
603355.SH,1861819.2732,1861819.2732,0.4682,31.6229
000615.SZ,319217.617,616684.9791,1.0178,
002420.SZ,278492.867,286669.13,2.6599,15.2362
300154.SZ,359276.0741,512492.9291,8.6286,58.2101
300719.SZ,269392.698,381340.725,3.6561,
301308.SZ,16436209.4652,25106801.4933,8.9339,46.1747
688549.SH,824457.281,2066709.124,16.8006,
600228.SH,275000.574,275420.4742,2.4938,
605598.SH,1403422.072,1403422.072,2.4291,413.9034
001201.SZ,263483.5658,337181.4733,3.8421,
600376.SH,1150486.0979,1150486.0979,2.362,
600463.SH,328800.0,328800.0,1.515,
002249.SZ,1757667.0997,2327671.506,2.2503,21.2138
300898.SZ,276843.794,299212.0,3.3625,26.8857
603402.SH,197625.3401,790501.3401,6.4425,22.5129
688726.SH,1596651.6812,2942668.1321,13.7926,59.9109
300690.SZ,311717.9555,464961.1602,5.5967,30.8584
601061.SH,6987400.0,6987400.0,0.3145,19.992
301206.SZ,355001.0727,551337.5325,0.97,59.5473
688085.SH,583296.8169,610236.3713,1.3871,106.4374
601200.SH,1081022.8916,1081022.8916,1.0337,17.9198
300866.SZ,4065467.28,7088021.2,1.7606,28.1163
000729.SZ,3129479.5137,3514718.5582,1.436,19.7612
000538.SZ,9130606.8555,9188952.4055,0.4036,17.4823
002134.SZ,744153.0473,744636.0179,6.3801,469.8232
300727.SZ,568191.9644,631377.9138,6.0664,51.2469
000993.SZ,605092.6591,630141.2021,13.8429,308.1062
600315.SH,1288657.2037,1288657.2037,1.0129,47.2761
301026.SZ,355501.4378,492232.0996,5.0999,23.0458
000810.SZ,1377151.657,1426242.518,1.2689,55.4054
301078.SZ,1060515.282,1065716.2105,1.8498,33.8048
000066.SZ,7312321.4827,7312886.5325,16.2459,3624.9309
300930.SZ,155842.3783,330700.0,3.9921,54.2727
605060.SH,1414049.2872,1423823.456,5.1275,58.3815
300903.SZ,2620368.5662,3450003.1252,13.1652,
002042.SZ,843537.9521,843537.9521,3.2809,114.4409
920188.BJ,58213.7981,244082.9953,13.9789,25.0162
002650.SZ,929918.9122,929950.4122,1.1788,
300289.SZ,351422.2471,351975.4321,1.3757,
600566.SH,2659209.0822,2668212.2427,0.7454,15.3552
601886.SH,1057090.922,1057090.922,0.3098,17.0899
001234.SZ,252042.5525,301434.7435,7.2347,75.1657
600529.SH,1197159.8599,1197159.8599,1.3307,17.943
300729.SZ,417725.6035,433849.0244,1.7833,20.8071
601388.SH,827659.7036,827659.7036,2.5147,39.7223
600449.SH,735920.6236,735920.6236,5.6968,39.5669
920526.BJ,124686.9842,196908.7,5.7184,126.7085
301365.SZ,361934.9966,642600.0,2.9734,147.6913
688102.SH,3320325.5559,3320325.5559,4.1426,209.6896
300081.SZ,246105.3062,246151.7347,2.1972,
603051.SH,404082.24,404082.24,4.3913,
000966.SZ,1588361.6133,1695264.0528,5.0875,151.2841
600101.SH,550601.7834,550601.7834,7.4276,29.88
000901.SZ,1780769.433,1780787.3368,4.6916,200.2585
300264.SZ,355941.3813,414054.0748,6.2578,
688456.SH,853640.1,853640.1,6.453,94.9701
300796.SZ,310944.0128,310944.0128,1.2278,2957.6066
688506.SH,10683110.0149,10683110.0149,0.3857,
605007.SH,613974.6135,727391.1746,1.4114,26.0218
920191.BJ,50731.965,225469.5534,14.864,23.7257
601678.SH,1078881.5537,1086009.5537,7.1379,39.3874
002235.SZ,635507.8907,665348.982,7.2625,
002688.SZ,443245.9249,456316.108,1.2095,117.7977
300506.SZ,370287.0426,718500.6708,1.1451,
688129.SH,348906.6048,348906.6048,0.8176,34.1481
300018.SZ,541004.3085,728003.304,9.9667,51.2131
001221.SZ,216054.0,2400060.0,6.4981,33.4996
601858.SH,2305098.0,2305098.0,2.0493,47.3652
001313.SZ,643920.1442,644700.0,6.1183,120.0076
000702.SZ,186910.8378,242984.0885,5.6692,
001387.SZ,163916.9692,263380.7456,2.9404,29.2101
301007.SZ,647520.2099,656141.86,7.1846,132.088
300622.SZ,405320.313,592876.5243,8.542,37.4448
002829.SZ,326135.2861,464038.3768,4.1851,
300229.SZ,1621217.1427,1622314.0707,3.2824,
920455.BJ,73415.9921,138943.35,0.933,50.2504
300360.SZ,725901.4003,746085.5198,1.7687,15.3131
601789.SH,666207.5357,934452.2206,9.9608,27.0367
300115.SZ,4963706.9561,4978390.6961,7.7746,90.8424
300859.SZ,447485.0,447485.0,2.1543,57.6676
688551.SH,582021.5184,582021.5184,10.642,114.4524
688380.SH,2021843.25,2021843.25,3.59,67.1687
688722.SH,408095.5692,409118.0607,1.4016,39.9863
601336.SH,13008970.6029,19459731.6908,0.9887,5.2732
601615.SH,3573164.7955,3573164.7955,3.4056,93.423
000727.SZ,1268278.7544,1268278.7544,2.5015,
600114.SH,2059337.1967,2109452.1967,3.9851,38.3576
002285.SZ,632076.3043,637705.2922,2.5759,
002802.SZ,214945.0853,260269.098,6.7662,61.097
300942.SZ,305421.9325,305421.9325,1.2797,447.1868
000157.SZ,5372948.896,6572886.7794,1.6759,15.1713
300305.SZ,217317.7064,253770.6515,2.7646,
601096.SH,941425.558,1532863.8654,3.4151,39.9056
688501.SH,288701.224,288701.224,1.3875,21.467
688141.SH,4660828.6532,4660828.6532,3.9634,
300203.SZ,605722.2348,606244.4976,2.0969,
603825.SH,219136.1175,219136.1175,0.7891,
600668.SH,365829.9263,365829.9263,1.8097,
603848.SH,650691.3283,650691.3283,0.9194,30.9298
300290.SZ,979779.0242,980070.2957,3.381,
603877.SH,643442.6008,645844.8327,0.3157,34.5315
920639.BJ,96784.2117,164304.0,7.1141,80.4456
000909.SZ,208787.9419,208789.6949,2.5002,
688060.SH,276155.0601,276155.0601,0.8572,
600331.SH,3454400.0,4490720.0,3.5108,
688281.SH,2586695.7058,2586695.7058,1.2728,79.9262
002675.SZ,945584.4404,1048885.7368,1.4352,51.3322
920001.BJ,143413.3793,248462.0819,8.5793,
603818.SH,259513.5772,259513.5772,1.9911,
002485.SZ,261664.0,261664.0,0.7882,
600480.SH,1440919.5166,1452006.0692,5.5885,18.7763
002577.SZ,526261.875,526290.0,2.8423,
002281.SZ,15886184.9734,16440051.8258,10.6522,158.6776
603276.SH,136080.5481,373561.4451,3.8063,51.1247
002556.SZ,538000.7548,538568.7875,1.8895,32.5637
300245.SZ,229805.8075,230312.7266,5.474,
002630.SZ,212078.1466,232617.6,3.2776,
002703.SZ,1108802.956,1556420.4705,9.3277,89.6298
688350.SH,504794.0691,504794.0691,5.1496,174.9071
300876.SZ,242098.1384,324528.9134,2.4952,
603048.SH,342230.4,342230.4,1.1974,101.8769
601015.SH,767979.1123,767979.1123,1.9257,
600018.SH,11879073.0769,11896059.8175,0.2587,8.7055
301557.SZ,200513.3744,500102.94,4.7822,68.6952
600199.SH,541366.7862,541366.7862,5.3209,
000597.SZ,697540.9998,706408.6912,1.0592,28.2135
002857.SZ,285201.8627,289746.212,2.2735,
002275.SZ,792757.5491,836110.1178,0.3392,18.4705
600869.SH,4800459.9896,4800459.9896,5.1597,438.1197
002234.SZ,259211.4295,300105.7823,5.4819,
600570.SH,5065508.2449,5065508.2449,1.769,37.8413
600628.SH,441815.8873,441815.8873,2.1331,61.3648
300021.SZ,384291.2286,449841.6864,1.4939,89.2606
603167.SH,426452.3532,426452.3532,0.7965,17.1355
600159.SH,274731.0698,274731.0698,2.3478,
688618.SH,469354.0717,469941.712,3.6667,173.1275
301117.SZ,343461.8615,558395.9443,5.5738,
002805.SZ,685049.2363,688113.5822,14.0376,
688168.SH,633225.7728,633225.7728,4.0619,
300550.SZ,364860.1151,365221.1561,4.7248,86.2943
920792.BJ,115345.8936,187887.9,1.5914,23.3277
002186.SZ,320300.8579,320426.1379,2.5552,310.5471
605020.SH,1596783.6587,1621849.4455,11.1554,25.1637
300490.SZ,793190.5184,804118.7495,7.301,
688176.SH,545914.4941,715676.619,1.6086,
300306.SZ,199524.7523,340501.8129,1.6485,48.2661
600794.SH,421253.4071,421253.4071,0.8717,
300844.SZ,293992.0794,304985.9994,1.4358,
300665.SZ,217198.6652,218069.9471,14.1473,
002196.SZ,681820.9282,692237.2143,6.5482,145.2001
000090.SZ,646477.2762,646516.7202,1.1013,40.4616
600429.SH,799695.6655,802115.5607,0.9236,
300077.SZ,1429977.9475,1712269.9175,12.7371,
301509.SZ,188777.0675,400726.0678,5.2692,54.128
300105.SZ,346913.2415,347143.1047,1.9143,
603239.SH,620760.96,620760.96,2.5377,30.3842
300814.SZ,2350953.4511,2350953.4511,4.1035,617.6753
001280.SZ,1278135.489,16721249.9985,10.8141,97.254
000065.SZ,1250876.6155,1490130.29,2.1709,22.684
920249.BJ,129781.0286,438916.83,10.2314,81.1087
300824.SZ,300684.7917,310024.5979,1.5815,27.4533
000766.SZ,2248865.8814,2249999.6779,1.347,706.8132
000591.SZ,2275677.6893,2276527.0906,8.537,31.7434
002993.SZ,1399683.4967,1620354.8,7.7118,47.0631
603259.SH,25477259.814,30735682.4537,2.4316,15.2685
000541.SZ,674311.1625,841606.47,0.7596,47.7557
688152.SH,397300.5983,397300.5983,4.45,
600222.SH,446483.5282,446483.5282,6.9831,73.114
601318.SH,60655770.3223,103032482.9516,0.851,7.7594
300531.SZ,637239.0512,656606.4834,5.1605,62.2851
300696.SZ,1116658.3404,1230656.2226,3.2168,229.322
600479.SH,433573.3732,509929.5766,1.5746,16.5486
688218.SH,487216.3389,487216.3389,4.4035,
920122.BJ,96502.6063,238169.1229,1.3379,101.083
603309.SH,408619.9852,408619.9852,2.1286,52.8278
002381.SZ,207617.0778,266702.4922,2.0241,47.0584
600983.SH,702058.124,702058.124,0.5034,14.0691
688759.SH,175905.3611,1483320.8215,5.6451,
600064.SH,1370428.998,1370428.998,1.1281,7.7642
002355.SZ,403662.8225,436518.093,5.3193,
920950.BJ,56902.1193,116798.76,0.9925,29.2386
002609.SZ,387277.7691,543062.3818,2.4882,85.064
000950.SZ,1166524.6698,1166524.6698,6.3997,26.9898
688333.SH,2537480.1095,2537480.1095,4.8231,107.7389
688062.SH,707449.05,1547920.143,4.5803,
688003.SH,1761126.6915,1761126.6915,5.2636,155.6854
605199.SH,258470.2538,258470.2538,0.4146,
302132.SZ,4080215.852,18603100.1597,1.8915,53.6339
002023.SZ,1026091.4255,1026091.4255,11.0739,
603998.SH,469817.0552,469817.0552,1.349,15.3274
603330.SH,306332.9435,306332.9435,1.6679,
601375.SH,1385902.9194,1866439.6494,0.9368,35.7894
301575.SZ,82969.0826,413069.22,4.5394,34.5752
688082.SH,8359502.2604,8450268.0244,1.7022,67.3927
920015.BJ,180095.9924,610185.5682,12.8302,35.1817
002462.SZ,403978.0007,404306.0683,3.2162,39.1344
603659.SH,6874932.2266,6874932.2266,2.2782,26.6944
300499.SZ,1183340.6502,1330883.739,18.0406,435.884
688026.SH,224230.7288,224302.3543,1.2801,81.4141
301181.SZ,438190.5626,561413.5878,3.1605,49.5963
920679.BJ,67435.45,101311.9,0.636,40.7084
300943.SZ,512354.1312,782668.8,10.9176,137.4639
688179.SH,809807.5495,809807.5495,3.6227,75.7037
300858.SZ,350570.6122,471919.7563,7.1404,52.9408
002605.SZ,674162.7447,834079.3155,1.8506,17.8901
300887.SZ,348433.7256,524999.1989,2.9247,
600076.SH,591599.0815,591599.0815,12.6846,
300277.SZ,1315987.9552,2607043.591,4.3695,295.8121
002204.SZ,1230282.7104,1230282.7104,1.7632,20.0996
300366.SZ,304508.4293,348748.7101,1.3059,
601390.SH,10321331.2922,12441855.8522,0.7982,5.8617
603225.SH,2838196.2017,2853416.9198,1.1669,26.4323
300551.SZ,510304.6513,511794.5727,2.4096,
000890.SZ,541562.9404,541579.6227,16.4692,
920433.BJ,94986.4982,143570.941,5.165,
