ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,20251110,4695.0507,4688.124,4695.1794,4654.2103,4678.7944,16.2563,0.3474,236026764.0,593977127.605
000300.SH,20251111,4652.1655,4706.3374,4707.1275,4648.4896,4695.0507,-42.8852,-0.9134,186638858.0,477629076.357
000300.SH,20251112,4645.9079,4643.5592,4669.6073,4620.9897,4652.1655,-6.2576,-0.1345,209460592.0,492308866.409
000300.SH,20251113,4702.0738,4643.7862,4703.4897,4643.7862,4645.9079,56.1659,1.2089,207367474.0,510060678.21
000300.SH,20251114,4628.1398,4663.3175,4684.2578,4628.0242,4702.0738,-73.934,-1.5724,192092676.0,444720433.579
000300.SH,20251117,4598.0525,4616.8058,4624.8976,4580.2613,4628.1398,-30.0873,-0.6501,188955466.0,438940097.528
000300.SH,20251118,4568.1928,4584.7896,4606.6167,4552.8038,4598.0525,-29.8597,-0.6494,177713185.0,420150126.547
000300.SH,20251119,4588.2922,4568.0365,4607.8627,4568.0365,4568.1928,20.0994,0.44,172924974.0,385230481.97
000300.SH,20251120,4564.9483,4619.5401,4620.6529,4560.1814,4588.2922,-23.3439,-0.5088,194562593.0,415064817.73
000300.SH,20251121,4453.6076,4513.3858,4527.0436,4453.1819,4564.9483,-111.3407,-2.439,222851013.0,481295814.463
000300.SH,20251124,4448.0478,4473.1563,4478.8081,4421.8123,4453.6076,-5.5598,-0.1248,185833729.0,425807469.5
000300.SH,20251125,4490.4047,4475.8359,4510.7729,4467.3529,4448.0478,42.3569,0.9523,169571929.0,411523796.962
000300.SH,20251126,4517.6255,4490.2021,4538.1361,4485.6984,4490.4047,27.2208,0.6062,156200368.0,427361377.738
000300.SH,20251127,4515.4027,4520.014,4559.2183,4509.8635,4517.6255,-2.2228,-0.0492,150311772.0,417789843.568
000300.SH,20251128,4526.6616,4511.4972,4531.7219,4492.4256,4515.4027,11.2589,0.2493,142902096.0,341832317.979
000300.SH,20251201,4576.4856,4539.1877,4576.9654,4531.2917,4526.6616,49.824,1.1007,200382317.0,463861587.251
000300.SH,20251202,4554.3347,4571.9098,4575.4945,4539.4312,4576.4856,-22.1509,-0.484,148493132.0,364366426.478
000300.SH,20251203,4531.0486,4554.5894,4569.821,4523.5017,4554.3347,-23.2861,-0.5113,169762790.0,374486168.903
000300.SH,20251204,4546.5664,4533.6004,4557.4228,4514.1878,4531.0486,15.5178,0.3425,147198110.0,348767399.212
000300.SH,20251205,4584.5368,4547.9056,4593.8279,4535.0195,4546.5664,37.9704,0.8351,196799968.0,412146806.538
000300.SH,20251208,4621.7545,4593.1399,4640.6256,4592.7414,4584.5368,37.2177,0.8118,199620990.0,496716196.112
000300.SH,20251209,4598.2232,4611.379,4628.7049,4584.254,4621.7545,-23.5313,-0.5091,184160344.0,452113884.581
000300.SH,20251210,4591.8273,4586.254,4598.5366,4549.0798,4598.2232,-6.3959,-0.1391,169111106.0,401452781.498
000300.SH,20251211,4552.1848,4597.1901,4610.2787,4547.1372,4591.8273,-39.6425,-0.8633,168419405.0,432431093.51
000300.SH,20251212,4580.95,4558.7375,4583.6753,4530.7841,4552.1848,28.7652,0.6319,212826520.0,523863221.652
000300.SH,20251215,4552.0596,4550.0028,4595.0463,4548.4382,4580.95,-28.8904,-0.6307,167589967.0,424383389.792
000300.SH,20251216,4497.5545,4542.4226,4553.0806,4484.27,4552.0596,-54.5051,-1.1974,165165201.0,390500134.303
000300.SH,20251217,4579.875,4499.7729,4594.6556,4498.9304,4497.5545,82.3205,1.8303,178424830.0,452504741.114
000300.SH,20251218,4552.7926,4553.9788,4571.9683,4544.1416,4579.875,-27.0824,-0.5913,151681328.0,382102395.685
000300.SH,20251219,4568.1781,4561.3729,4591.0931,4546.8465,4552.7926,15.3855,0.3379,154876220.0,371577144.281
000300.SH,20251222,4611.6235,4587.6683,4615.8721,4587.6683,4568.1781,43.4454,0.951,165252856.0,448240599.514
000300.SH,20251223,4620.7341,4616.026,4644.5347,4607.7992,4611.6235,9.1106,0.1976,169256412.0,433141326.006
000300.SH,20251224,4634.0586,4623.6831,4639.4278,4602.1444,4620.7341,13.3245,0.2884,153711241.0,406375640.662
000300.SH,20251225,4642.5357,4629.3195,4651.1535,4621.9208,4634.0586,8.4771,0.1829,139434186.0,385356060.832
000300.SH,20251226,4657.24,4639.7895,4676.131,4635.1052,4642.5357,14.7043,0.3167,175396565.0,460426934.268
000300.SH,20251229,4639.3721,4658.2654,4672.0352,4629.0567,4657.24,-17.8679,-0.3837,200397133.0,482613536.467
000300.SH,20251230,4651.2818,4617.3163,4664.3305,4616.6323,4639.3721,11.9097,0.2567,180374974.0,457185489.037
000300.SH,20251231,4629.9395,4656.48,4667.0467,4622.0988,4651.2818,-21.3423,-0.4588,170760224.0,444491545.749
000300.SH,20260105,4717.7457,4661.616,4721.6378,4661.616,4629.9395,87.8062,1.8965,234144839.0,630577351.311
000300.SH,20260106,4790.6938,4719.2088,4790.6938,4718.0099,4717.7457,72.9481,1.5462,296970686.0,725414566.873
000300.SH,20260107,4776.6658,4796.9335,4802.6028,4751.0713,4790.6938,-14.028,-0.2928,259095564.0,664897929.361
000300.SH,20260108,4737.6536,4761.0105,4765.4863,4717.0091,4776.6658,-39.0122,-0.8167,238804957.0,630655637.962
000300.SH,20260109,4758.9221,4725.9571,4771.4276,4719.134,4737.6536,21.2685,0.4489,254688038.0,668788811.127
000300.SH,20260112,4789.9155,4769.6501,4795.9327,4737.5702,4758.9221,30.9934,0.6513,294833165.0,799954082.388
000300.SH,20260113,4761.0324,4798.0488,4836.9549,4745.5154,4789.9155,-28.8831,-0.603,301449497.0,801054979.64
000300.SH,20260114,4741.9306,4767.6956,4818.1008,4720.246,4761.0324,-19.1018,-0.4012,364951023.0,891334219.174
000300.SH,20260115,4751.4293,4721.7966,4769.5478,4720.9368,4741.9306,9.4987,0.2003,254003636.0,674058683.64
000300.SH,20260116,4731.8728,4778.4302,4792.5514,4715.3646,4751.4293,-19.5565,-0.4116,325278929.0,785624166.096
000300.SH,20260119,4734.4556,4720.1945,4761.6317,4715.0867,4731.8728,2.5828,0.0546,267612492.0,655149256.236
000300.SH,20260120,4718.8782,4736.9096,4748.2297,4684.9684,4734.4556,-15.5774,-0.329,282719579.0,671960685.391
000300.SH,20260121,4723.0692,4714.5541,4758.2793,4714.2366,4718.8782,4.191,0.0888,266353332.0,665330511.237
000300.SH,20260122,4723.7091,4741.7548,4757.7637,4700.4482,4723.0692,0.6399,0.0135,274199932.0,690235248.161
000300.SH,20260123,4702.4966,4729.585,4734.7942,4684.6172,4723.7091,-21.2125,-0.4491,314635445.0,755617735.528
000300.SH,20260126,4706.964,4715.3753,4754.1777,4693.1577,4702.4966,4.4674,0.095,363004481.0,796832970.315
000300.SH,20260127,4705.6918,4705.1744,4736.9857,4675.6409,4706.964,-1.2722,-0.027,301475697.0,715267914.84
000300.SH,20260128,4717.9914,4725.6014,4739.6257,4697.9063,4705.6918,12.2996,0.2614,382255602.0,829414067.055
000300.SH,20260129,4753.8697,4733.0879,4770.9599,4696.0536,4717.9914,35.8783,0.7605,415513055.0,917966160.339
000300.SH,20260130,4706.3401,4723.081,4738.8711,4645.4706,4753.8697,-47.5296,-0.9998,319786531.0,750564885.195
000300.SH,20260202,4605.9799,4674.2759,4716.6069,4601.7603,4706.3401,-100.3602,-2.1324,304773500.0,725920381.252
000300.SH,20260203,4660.1074,4648.3574,4662.1264,4578.2087,4605.9799,54.1275,1.1752,265549405.0,666626842.811
000300.SH,20260204,4698.6832,4647.9671,4701.4768,4641.8424,4660.1074,38.5758,0.8278,264881032.0,636018589.863
000300.SH,20260205,4670.4188,4664.7478,4687.0213,4639.43,4698.6832,-28.2644,-0.6015,237856351.0,550433167.197
000300.SH,20260206,4643.5959,4622.9747,4678.2618,4606.6379,4670.4188,-26.8229,-0.5743,202716477.0,505759806.238
000300.SH,20260209,4719.0559,4693.6715,4719.9642,4679.9037,4643.5959,75.46,1.625,207251938.0,522757267.199
000300.SH,20260210,4724.2956,4718.2552,4732.0871,4713.8684,4719.0559,5.2397,0.111,187000958.0,450339578.978
000300.SH,20260211,4713.8185,4715.6697,4723.7043,4703.6873,4724.2956,-10.4771,-0.2218,173391681.0,433428613.402
000300.SH,20260212,4719.578,4720.0085,4726.0426,4707.7359,4713.8185,5.7595,0.1222,197841439.0,490473852.275
000300.SH,20260213,4660.4056,4693.4106,4703.6332,4658.4038,4719.578,-59.1724,-1.2538,189167756.0,452878594.069
000300.SH,20260224,4707.544,4727.2961,4727.373,4698.3488,4660.4056,47.1384,1.0115,218488890.0,526084235.584
000300.SH,20260225,4735.8858,4713.5754,4766.5587,4713.3438,4707.544,28.3418,0.6021,284268354.0,596903872.617
000300.SH,20260226,4726.8739,4741.3896,4742.1476,4706.6943,4735.8858,-9.0119,-0.1903,234847644.0,599848915.405
000300.SH,20260227,4710.6469,4698.3,4721.0141,4692.891,4726.8739,-16.227,-0.3433,261420865.0,578820992.51
000300.SH,20260302,4728.6688,4681.0141,4735.4055,4667.2752,4710.6469,18.0219,0.3826,349260752.0,752681937.77
000300.SH,20260303,4655.8962,4737.3164,4744.5987,4651.4047,4728.6688,-72.7726,-1.539,370624272.0,801659243.77
000300.SH,20260304,4602.6247,4609.1918,4639.4204,4575.8249,4655.8962,-53.2715,-1.1442,303035666.0,608923128.59
000300.SH,20260305,4647.6921,4651.9415,4671.5268,4630.3024,4602.6247,45.0674,0.9792,259317825.0,570443777.085
000300.SH,20260306,4660.439,4621.4939,4671.7126,4612.7943,4647.6921,12.7469,0.2743,238527926.0,487807080.157
000300.SH,20260309,4615.4551,4600.2535,4625.9814,4548.969,4660.439,-44.9839,-0.9652,322787617.0,665821508.005
000300.SH,20260310,4674.7562,4648.7851,4677.5958,4648.7851,4615.4551,59.3011,1.2848,263903748.0,557607876.149
000300.SH,20260311,4704.4959,4681.0316,4711.8671,4674.7088,4674.7562,29.7397,0.6362,270175443.0,579564397.6
000300.SH,20260312,4687.5601,4700.7205,4704.3791,4654.3147,4704.4959,-16.9358,-0.36,302986816.0,572105482.464
000300.SH,20260313,4669.14,4669.0619,4707.4194,4659.4979,4687.5601,-18.4201,-0.393,310772009.0,580305608.198
000300.SH,20260316,4671.5591,4669.2241,4673.6929,4621.8118,4669.14,2.4191,0.0518,296215070.0,598799098.356
000300.SH,20260317,4637.4392,4685.5697,4720.8608,4637.368,4671.5591,-34.1199,-0.7304,263021913.0,578501505.808
000300.SH,20260318,4658.3324,4648.7517,4662.2936,4604.5163,4637.4392,20.8932,0.4505,234690705.0,524173911.454
000300.SH,20260319,4583.2511,4611.4399,4634.5468,4570.392,4658.3324,-75.0813,-1.6118,254130449.0,547850295.789
000300.SH,20260320,4567.0179,4602.8205,4628.7118,4563.0687,4583.2511,-16.2332,-0.3542,257873703.0,615463088.558
000300.SH,20260323,4417.9971,4499.1004,4514.7182,4397.5661,4567.0179,-149.0208,-3.263,328081945.0,671719761.061
000300.SH,20260324,4474.7224,4458.9074,4474.825,4394.2943,4417.9971,56.7253,1.284,255532517.0,530149390.314
000300.SH,20260325,4537.4656,4506.6247,4542.1806,4502.0265,4474.7224,62.7432,1.4022,262639279.0,550428161.188
000300.SH,20260326,4477.5343,4525.3291,4541.0502,4468.9571,4537.4656,-59.9313,-1.3208,213736788.0,471127498.414
000300.SH,20260327,4502.5698,4431.5034,4519.8903,4431.4205,4477.5343,25.0355,0.5591,192400388.0,440517561.617
000300.SH,20260330,4491.95,4461.7367,4496.4109,4447.1373,4502.5698,-10.6198,-0.2359,209293092.0,444629519.711
000300.SH,20260331,4450.0493,4491.9209,4523.1745,4450.0493,4491.95,-41.9007,-0.9328,224541585.0,484558113.011
000300.SH,20260401,4526.0668,4517.2717,4532.1093,4492.0544,4450.0493,76.0175,1.7082,216483196.0,503744056.996
000300.SH,20260402,4478.9141,4514.4416,4519.6931,4459.6095,4526.0668,-47.1527,-1.0418,190992161.0,429949131.7
000300.SH,20260403,4440.7889,4492.8461,4494.4571,4437.5952,4478.9141,-38.1252,-0.8512,168321705.0,373234910.158
000300.SH,20260407,4440.6162,4445.8613,4458.9264,4420.6939,4440.7889,-0.1727,-0.0039,162638787.0,378261695.015
000300.SH,20260408,4595.556,4517.3403,4595.556,4513.7705,4440.6162,154.9398,3.4892,253339213.0,641779180.97
000300.SH,20260409,4566.2237,4562.6696,4579.197,4552.4244,4595.556,-29.3323,-0.6383,184939783.0,500445676.661
000300.SH,20260410,4636.5655,4594.9467,4655.0988,4590.1089,4566.2237,70.3418,1.5405,208678605.0,625717995.648
000300.SH,20260413,4646.1546,4615.133,4653.3983,4615.133,4636.5655,9.5891,0.2068,196712277.0,556620945.24
000300.SH,20260414,4701.2837,4676.1235,4701.2837,4654.8526,4646.1546,55.1291,1.1866,204700332.0,605717793.585
000300.SH,20260415,4685.2464,4726.6381,4731.2729,4672.556,4701.2837,-16.0373,-0.3411,201688500.0,604550556.798
000300.SH,20260416,4736.6077,4694.4309,4739.2208,4689.414,4685.2464,51.3613,1.0962,192057600.0,567611323.592
000300.SH,20260417,4728.6716,4728.9951,4738.3236,4714.4669,4736.6077,-7.9361,-0.1675,182915336.0,587622682.308
000300.SH,20260420,4757.4419,4727.1661,4763.0427,4720.6853,4728.6716,28.7703,0.6084,221633494.0,626568410.331
000300.SH,20260421,4767.997,4750.5149,4776.8258,4722.0074,4757.4419,10.5551,0.2219,205614058.0,580407995.62
000300.SH,20260422,4799.627,4751.2794,4801.4465,4750.3502,4767.997,31.63,0.6634,204481830.0,619505670.177
000300.SH,20260423,4786.3273,4816.0267,4823.4704,4759.86,4799.627,-13.2997,-0.2771,232865736.0,693853775.976
000300.SH,20260424,4769.3688,4771.7348,4786.444,4735.606,4786.3273,-16.9585,-0.3543,193798314.0,680097832.547
000300.SH,20260427,4770.9469,4776.3351,4795.1682,4762.6441,4769.3688,1.5781,0.0331,192796550.0,648904814.981
000300.SH,20260428,4758.2083,4757.0766,4778.1891,4743.4355,4770.9469,-12.7386,-0.267,216724233.0,631521664.931
000300.SH,20260429,4810.3468,4737.5755,4813.6104,4737.1139,4758.2083,52.1385,1.0958,233298110.0,681020507.301
000300.SH,20260430,4807.3069,4820.9716,4829.2715,4797.5445,4810.3468,-3.0399,-0.0632,250633370.0,726665374.516
000300.SH,20260506,4877.0932,4857.6537,4892.7957,4834.2807,4807.3069,69.7863,1.4517,274443880.0,881744311.635
000300.SH,20260507,4900.5098,4895.8001,4901.8575,4866.8749,4877.0932,23.4166,0.4801,257833972.0,787236200.023
000300.SH,20260508,4871.9122,4871.1185,4887.2129,4849.9871,4900.5098,-28.5976,-0.5836,251720996.0,716546104.146
000300.SH,20260511,4951.8366,4902.2775,4960.3975,4889.5659,4871.9122,79.9244,1.6405,305734801.0,904479321.902
000300.SH,20260512,4948.0465,4965.0175,4971.3026,4926.7897,4951.8366,-3.7901,-0.0765,273812001.0,819351442.664
000300.SH,20260513,4998.3417,4919.4248,5001.1201,4919.4248,4948.0465,50.2952,1.0165,268454537.0,823173197.929
000300.SH,20260514,4914.5971,5027.6405,5030.5187,4913.6037,4998.3417,-83.7446,-1.6754,280695379.0,857446326.248
000300.SH,20260515,4859.5927,4911.6223,4935.6173,4832.6899,4914.5971,-55.0044,-1.1192,276967769.0,887687426.985
